RGO_X,RGO_Y
2120.832872,76.710340 
2122.269751,76.736542 
2123.706630,76.655632 
2125.143508,76.845400 
2126.580387,76.815397 
2128.017266,76.749314 
2129.454144,76.812182 
2130.891023,76.703617 
2132.327901,76.816973 
2133.764780,76.902951 
2135.201659,76.791758 
2136.638537,76.918289 
2138.075416,76.895766 
2139.512295,76.907540 
2140.949173,77.018640 
2142.386052,76.901182 
2143.822931,77.064436 
2145.259809,77.108817 
2146.696688,77.002433 
2148.133566,77.261431 
2149.570445,77.157778 
2151.007324,77.207873 
2152.444202,77.547208 
2153.881081,77.319509 
2155.317960,77.481685 
2156.754838,77.791210 
2158.191717,77.787722 
2159.628596,78.079990 
2161.065474,77.548715 
2162.502353,77.371660 
2163.939232,77.835859 
2165.376110,77.471888 
2166.812989,77.305522 
2168.249867,77.272112 
2169.686746,77.005229 
2171.123625,77.318673 
2172.560503,77.345848 
2173.997382,77.112363 
2175.434261,77.244489 
2176.871139,77.097680 
2178.308018,77.117215 
2179.744897,77.205960 
2181.181775,76.967549 
2182.618654,76.970557 
2184.055532,76.823035 
2185.492411,76.738371 
2186.929290,76.936068 
2188.366168,76.772254 
2189.803047,76.807246 
2191.239926,76.916638 
2192.676804,76.713759 
2194.113683,76.819441 
2195.550562,76.855056 
2196.987440,76.852050 
2198.424319,77.028002 
2199.861198,76.834235 
2201.298076,76.822697 
2202.734955,76.920236 
2204.171833,76.659357 
2205.608712,76.670618 
2207.045591,76.702552 
2208.482469,76.679618 
2209.919348,76.865180 
2211.356227,76.731594 
2212.793105,76.661479 
2214.229984,76.748632 
2215.666863,76.629571 
2217.103741,76.776879 
2218.540620,76.838758 
2219.977498,76.692935 
2221.414377,76.789000 
2222.851256,76.689729 
2224.288134,76.618100 
2225.725013,76.741967 
2227.161892,76.638800 
2228.598770,76.663346 
2230.035649,76.701995 
2231.472528,76.574161 
2232.909406,76.603789 
2234.346285,76.575562 
2235.783164,76.575933 
2237.220042,76.603756 
2238.656921,76.452621 
2240.093799,76.497101 
2241.530678,76.522579 
2242.967557,76.425916 
2244.404435,76.560115 
2245.841314,76.567155 
2247.278193,76.491910 
2248.715071,76.485692 
2250.151950,76.300745 
2251.588829,76.329598 
2253.025707,76.425876 
2254.462586,76.472921 
2255.899464,76.607660 
2257.336343,76.558122 
2258.773222,76.477145 
2260.210100,76.553983 
2261.646979,76.557278 
2263.083858,76.572917 
2264.520736,76.621943 
2265.957615,76.596557 
2267.394494,76.695183 
2268.831372,76.693427 
2270.268251,76.697865 
2271.705130,76.784960 
2273.142008,76.638437 
2274.578887,76.567226 
2276.015765,76.614770 
2277.452644,76.581958 
2278.889523,76.625140 
2280.326401,76.540653 
2281.763280,76.469481 
2283.200159,76.490411 
2284.637037,76.424934 
2286.073916,76.355808 
2287.510795,76.330300 
2288.947673,76.271250 
2290.384552,76.243491 
2291.821430,76.172131 
2293.258309,76.097997 
2294.695188,76.108129 
2296.132066,76.061054 
2297.568945,75.974484 
2299.005824,75.878041 
2300.442702,75.833610 
2301.879581,75.808371 
2303.316460,75.727697 
2304.753338,75.580329 
2306.190217,75.529135 
2307.627096,75.412315 
2309.063974,75.325144 
2310.500853,75.319638 
2311.937731,75.233585 
2313.374610,75.218352 
2314.811489,75.207048 
2316.248367,75.101364 
2317.685246,75.044991 
2319.122125,74.917664 
2320.559003,74.749687 
2321.995882,74.642322 
2323.432761,74.472993 
2324.869639,74.315511 
2326.306518,74.203822 
2327.743396,74.151061 
2329.180275,74.211466 
2330.617154,74.265402 
2332.054032,74.366981 
2333.490911,74.510762 
2334.927790,74.537856 
2336.364668,74.585534 
2337.801547,74.622573 
2339.238426,74.567262 
2340.675304,74.567715 
2342.112183,74.571330 
2343.549062,74.563060 
2344.985940,74.579087 
2346.422819,74.634319 
2347.859697,74.639411 
2349.296576,74.376054 
2350.733455,74.011431 
2352.170333,74.132251 
2353.607212,74.331961 
2355.044091,74.359028 
2356.480969,74.546726 
2357.917848,74.656445 
2359.354727,74.769683 
2360.791605,74.953463 
2362.228484,74.908681 
2363.665362,74.986410 
2365.102241,75.205412 
2366.539120,75.390432 
2367.975998,75.618741 
2369.412877,75.674868 
2370.849756,75.704039 
2372.286634,75.748092 
2373.723513,75.674213 
2375.160392,75.735870 
2376.597270,75.745968 
2378.034149,75.667016 
2379.471027,75.752804 
2380.907906,75.829359 
2382.344785,75.897245 
2383.781663,75.986207 
2385.218542,75.987198 
2386.655421,76.052587 
2388.092299,76.087220 
2389.529178,76.061339 
2390.966057,76.065162 
2392.402935,76.034677 
2393.839814,76.031350 
2395.276693,76.062238 
2396.713571,75.990144 
2398.150450,75.963409 
2399.587328,75.981575 
2401.024207,75.932179 
2402.461086,75.941567 
2403.897964,75.956479 
2405.334843,75.948538 
2406.771722,75.987733 
2408.208600,75.981718 
2409.645479,75.978466 
2411.082358,75.974576 
2412.519236,75.925431 
2413.956115,75.953883 
2415.392993,75.973931 
2416.829872,75.953366 
2418.266751,75.993445 
2419.703629,75.998979 
2421.140508,75.995013 
2422.577387,76.012307 
2424.014265,75.994496 
2425.451144,76.010600 
2426.888023,76.012224 
2428.324901,75.995806 
2429.761780,76.011955 
2431.198659,75.983038 
2432.635537,75.991714 
2434.072416,76.031405 
2435.509294,76.006083 
2436.946173,76.004560 
2438.383052,75.969051 
2439.819930,75.911148 
2441.256809,75.930316 
2442.693688,75.919162 
2444.130566,75.924031 
2445.567445,75.950840 
2447.004324,75.903027 
2448.441202,75.899982 
2449.878081,75.899831 
2451.314959,75.859606 
2452.751838,75.871809 
2454.188717,75.857027 
2455.625595,75.862169 
2457.062474,75.885562 
2458.499353,75.813954 
2459.936231,75.806580 
2461.373110,75.848843 
2462.809989,75.819029 
2464.246867,75.826002 
2465.683746,75.846391 
2467.120625,75.843293 
2468.557503,75.825046 
2469.994382,75.776524 
2471.431260,75.790939 
2472.868139,75.792931 
2474.305018,75.748721 
2475.741896,75.779444 
2477.178775,75.783191 
2478.615654,75.764352 
2480.052532,75.782211 
2481.489411,75.744485 
2482.926290,75.742010 
2484.363168,75.768025 
2485.800047,75.750135 
2487.236925,75.780284 
2488.673804,75.779846 
2490.110683,75.740617 
2491.547561,75.740193 
2492.984440,75.721599 
2494.421319,75.750820 
2495.858197,75.778312 
2497.295076,75.728504 
2498.731955,75.731883 
2500.168833,75.728671 
2501.605712,75.706495 
2503.042591,75.738225 
2504.479469,75.715615 
2505.916348,75.700525 
2507.353226,75.727699 
2508.790105,75.716707 
2510.226984,75.725692 
2511.663862,75.695999 
2513.100741,75.655737 
2514.537620,75.689767 
2515.974498,75.664232 
2517.411377,75.637706 
2518.848256,75.664868 
2520.285134,75.650205 
2521.722013,75.666860 
2523.158891,75.672894 
2524.595770,75.647757 
2526.032649,75.674471 
2527.469527,75.643018 
2528.906406,75.607865 
2530.343285,75.649725 
2531.780163,75.650860 
2533.217042,75.639709 
2534.653921,75.622765 
2536.090799,75.601634 
2537.527678,75.623326 
2538.964557,75.595150 
2540.401435,75.580775 
2541.838314,75.625241 
2543.275192,75.622504 
2544.712071,75.633443 
2546.148950,75.630692 
2547.585828,75.596727 
2549.022707,75.619081 
2550.459586,75.596535 
2551.896464,75.572366 
2553.333343,75.605313 
2554.770222,75.580229 
2556.207100,75.591205 
2557.643979,75.623144 
2559.080857,75.581578 
2560.517736,75.589453 
2561.954615,75.601683 
2563.391493,75.579508 
2564.828372,75.588794 
2566.265251,75.572453 
2567.702129,75.579750 
2569.139008,75.604607 
2570.575887,75.580527 
2572.012765,75.588975 
2573.449644,75.585450 
2574.886523,75.552749 
2576.323401,75.561446 
2577.760280,75.556154 
2579.197158,75.551241 
2580.634037,75.547993 
2582.070916,75.528248 
2583.507794,75.536195 
2584.944673,75.505892 
2586.381552,75.490001 
2587.818430,75.541579 
2589.255309,75.532585 
2590.692188,75.520039 
2592.129066,75.524633 
2593.565945,75.482688 
2595.002823,75.494859 
2596.439702,75.506647 
2597.876581,75.477009 
2599.313459,75.486063 
2600.750338,75.462408 
2602.187217,75.448240 
2603.624095,75.484382 
2605.060974,75.477314 
2606.497853,75.475441 
2607.934731,75.467663 
2609.371610,75.434587 
2610.808489,75.447918 
2612.245367,75.442445 
2613.682246,75.429012 
2615.119124,75.446895 
2616.556003,75.433012 
2617.992882,75.438634 
2619.429760,75.452733 
2620.866639,75.434611 
2622.303518,75.444817 
2623.740396,75.438789 
2625.177275,75.419569 
2626.614154,75.428376 
2628.051032,75.419992 
2629.487911,75.433607 
2630.924789,75.449828 
2632.361668,75.431543 
2633.798547,75.455752 
2635.235425,75.477003 
2636.672304,75.458715 
2638.109183,75.455377 
2639.546061,75.448492 
2640.982940,75.451764 
2642.419819,75.461629 
2643.856697,75.456211 
2645.293576,75.478489 
2646.730454,75.491325 
2648.167333,75.475554 
2649.604212,75.474087 
2651.041090,75.467906 
2652.477969,75.470908 
2653.914848,75.486183 
2655.351726,75.487451 
2656.788605,75.493849 
2658.225484,75.489578 
2659.662362,75.486066 
2661.099241,75.499477 
2662.536120,75.490284 
2663.972998,75.490458 
2665.409877,75.500856 
2666.846755,75.486337 
2668.283634,75.490727 
2669.720513,75.494010 
2671.157391,75.483071 
2672.594270,75.498258 
2674.031149,75.502380 
2675.468027,75.501593 
2676.904906,75.515899 
2678.341785,75.516310 
2679.778663,75.523749 
2681.215542,75.523353 
2682.652420,75.511900 
2684.089299,75.525801 
2685.526178,75.524129 
2686.963056,75.514518 
2688.399935,75.530372 
2689.836814,75.546588 
2691.273692,75.567712 
2692.710571,75.566442 
2694.147450,75.542665 
2695.584328,75.547796 
2697.021207,75.548949 
2698.458086,75.542021 
2699.894964,75.545592 
2701.331843,75.538548 
2702.768721,75.547126 
2704.205600,75.550965 
2705.642479,75.533615 
2707.079357,75.537735 
2708.516236,75.536191 
2709.953115,75.529677 
2711.389993,75.527583 
2712.826872,75.504552 
2714.263751,75.508054 
2715.700629,75.516419 
2717.137508,75.495276 
2718.574386,75.500778 
2720.011265,75.502697 
2721.448144,75.496207 
2722.885022,75.512091 
2724.321901,75.499598 
2725.758780,75.490225 
2727.195658,75.496450 
2728.632537,75.467524 
2730.069416,75.451383 
2731.506294,75.452276 
2732.943173,75.442168 
2734.380052,75.442443 
2735.816930,75.438626 
2737.253809,75.438949 
2738.690687,75.438603 
2740.127566,75.423788 
2741.564445,75.428980 
2743.001323,75.421234 
2744.438202,75.396923 
2745.875081,75.394524 
2747.311959,75.375036 
2748.748838,75.363538 
2750.185717,75.379849 
2751.622595,75.372916 
2753.059474,75.363525 
2754.496352,75.351277 
2755.933231,75.333537 
2757.370110,75.340538 
2758.806988,75.332257 
2760.243867,75.318233 
2761.680746,75.321905 
2763.117624,75.305781 
2764.554503,75.287820 
2765.991382,75.271351 
2767.428260,75.254064 
2768.865139,75.255719 
2770.302018,75.243198 
2771.738896,75.234636 
2773.175775,75.239895 
2774.612653,75.218015 
2776.049532,75.204562 
2777.486411,75.199378 
2778.923289,75.182085 
2780.360168,75.175069 
2781.797047,75.154372 
2783.233925,75.140695 
2784.670804,75.141742 
2786.107683,75.119626 
2787.544561,75.119928 
2788.981440,75.123336 
2790.418318,75.095671 
2791.855197,75.088398 
2793.292076,75.071248 
2794.728954,75.048439 
2796.165833,75.055517 
2797.602712,75.041203 
2799.039590,75.027264 
2800.476469,75.020675 
2801.913348,74.984651 
2803.350226,74.964103 
2804.787105,74.954237 
2806.223984,74.944077 
2807.660862,74.946164 
2809.097741,74.925616 
2810.534619,74.912853 
2811.971498,74.911700 
2813.408377,74.889479 
2814.845255,74.882927 
2816.282134,74.868208 
2817.719013,74.841161 
2819.155891,74.836201 
2820.592770,74.811811 
2822.029649,74.786662 
2823.466527,74.771936 
2824.903406,74.745619 
2826.340284,74.751654 
2827.777163,74.747573 
2829.214042,74.710124 
2830.650920,74.690142 
2832.087799,74.651439 
2833.524678,74.616601 
2834.961556,74.602943 
2836.398435,74.552102 
2837.835314,74.510439 
2839.272192,74.482174 
2840.709071,74.432698 
2842.145950,74.394189 
2843.582828,74.330530 
2845.019707,74.250630 
2846.456585,74.198950 
2847.893464,74.142748 
2849.330343,74.096485 
2850.767221,74.052185 
2852.204100,74.005371 
2853.640979,74.016219 
2855.077857,74.048575 
2856.514736,74.082197 
2857.951615,74.127927 
2859.388493,74.136544 
2860.825372,74.141837 
2862.262250,74.153252 
2863.699129,74.140862 
2865.136008,74.142176 
2866.572886,74.127072 
2868.009765,74.095933 
2869.446644,74.084349 
2870.883522,74.050772 
2872.320401,74.032350 
2873.757280,74.035266 
2875.194158,74.005535 
2876.631037,73.989209 
2878.067916,73.969987 
2879.504794,73.932420 
2880.941673,73.927540 
2882.378551,73.906333 
2883.815430,73.862721 
2885.252309,73.831105 
2886.689187,73.790280 
2888.126066,73.766540 
2889.562945,73.740428 
2890.999823,73.686069 
2892.436702,73.655669 
2893.873581,73.643843 
2895.310459,73.635567 
2896.747338,73.620069 
2898.184216,73.578894 
2899.621095,73.552452 
2901.057974,73.529706 
2902.494852,73.502131 
2903.931731,73.502923 
2905.368610,73.490908 
2906.805488,73.471676 
2908.242367,73.463501 
2909.679246,73.428746 
2911.116124,73.399270 
2912.553003,73.371251 
2913.989882,73.320535 
2915.426760,73.278847 
2916.863639,73.228752 
2918.300517,73.192092 
2919.737396,73.181570 
2921.174275,73.148432 
2922.611153,73.142575 
2924.048032,73.172681 
2925.484911,73.191138 
2926.921789,73.217927 
2928.358668,73.225813 
2929.795547,73.235040 
2931.232425,73.288913 
2932.669304,73.327378 
2934.106182,73.362753 
2935.543061,73.413353 
2936.979940,73.446619 
2938.416818,73.487733 
2939.853697,73.512206 
2941.290576,73.514119 
2942.727454,73.535670 
2944.164333,73.547954 
2945.601212,73.552017 
2947.038090,73.554676 
2948.474969,73.545533 
2949.911847,73.547102 
2951.348726,73.538795 
2952.785605,73.541252 
2954.222483,73.570497 
2955.659362,73.573728 
2957.096241,73.595647 
2958.533119,73.637713 
2959.969998,73.648061 
2961.406877,73.683845 
2962.843755,73.725381 
2964.280634,73.741104 
2965.717513,73.771615 
2967.154391,73.797935 
2968.591270,73.845556 
2970.028148,73.899687 
2971.465027,73.900037 
2972.901906,73.913717 
2974.338784,73.940312 
2975.775663,73.953089 
2977.212542,73.995836 
2978.649420,74.016153 
2980.086299,74.015803 
2981.523178,74.042510 
2982.960056,74.062656 
2984.396935,74.085495 
2985.833813,74.089952 
2987.270692,74.072302 
2988.707571,74.092166 
2990.144449,74.106315 
2991.581328,74.108795 
2993.018207,74.123371 
2994.455085,74.116606 
2995.891964,74.133669 
2997.328843,74.148761 
2998.765721,74.119278 
3000.202600,74.127177 
3001.639479,74.139453 
3003.076357,74.112220 
3004.513236,74.103998 
3005.950114,74.109682 
3007.386993,74.114809 
3008.823872,74.095058 
3010.260750,74.057589 
3011.697629,74.070714 
3013.134508,74.091984 
3014.571386,74.084772 
3016.008265,74.071505 
3017.445144,74.046989 
3018.882022,74.053949 
3020.318901,74.055555 
3021.755779,74.011983 
3023.192658,74.007498 
3024.629537,74.013281 
3026.066415,73.996592 
3027.503294,73.993676 
3028.940173,73.955362 
3030.377051,73.918376 
3031.813930,73.926198 
3033.250809,73.914915 
3034.687687,73.894131 
3036.124566,73.874273 
3037.561445,73.855028 
3038.998323,73.851857 
3040.435202,73.838124 
3041.872080,73.839320 
3043.308959,73.838556 
3044.745838,73.799361 
3046.182716,73.781303 
3047.619595,73.755689 
3049.056474,73.706891 
3050.493352,73.690401 
3051.930231,73.666215 
3053.367110,73.633218 
3054.803988,73.591019 
3056.240867,73.537894 
3057.677745,73.553039 
3059.114624,73.562067 
3060.551503,73.514307 
3061.988381,73.493302 
3063.425260,73.455310 
3064.862139,73.413238 
3066.299017,73.411041 
3067.735896,73.391456 
3069.172775,73.393884 
3070.609653,73.386325 
3072.046532,73.319088 
3073.483411,73.284327 
3074.920289,73.258820 
3076.357168,73.225629 
3077.794046,73.220546 
3079.230925,73.186974 
3080.667804,73.159928 
3082.104682,73.146267 
3083.541561,73.105418 
3084.978440,73.096451 
3086.415318,73.080082 
3087.852197,73.044749 
3089.289076,73.040088 
3090.725954,73.007733 
3092.162833,72.974506 
3093.599711,72.941588 
3095.036590,72.875638 
3096.473469,72.882010 
3097.910347,72.892535 
3099.347226,72.818504 
3100.784105,72.780716 
3102.220983,72.779865 
3103.657862,72.772182 
3105.094741,72.755653 
3106.531619,72.696139 
3107.968498,72.658821 
3109.405377,72.662557 
3110.842255,72.663279 
3112.279134,72.655434 
3113.716012,72.595642 
3115.152891,72.535875 
3116.589770,72.518530 
3118.026648,72.486726 
3119.463527,72.473459 
3120.900406,72.448202 
3122.337284,72.400128 
3123.774163,72.421006 
3125.211042,72.410001 
3126.647920,72.342418 
3128.084799,72.346163 
3129.521677,72.354253 
3130.958556,72.317439 
3132.395435,72.283293 
3133.832313,72.257791 
3135.269192,72.256141 
3136.706071,72.235388 
3138.142949,72.194327 
3139.579828,72.184450 
3141.016707,72.164619 
3142.453585,72.137551 
3143.890464,72.115615 
3145.327343,72.074440 
3146.764221,72.054793 
3148.201100,72.047938 
3149.637978,72.035150 
3151.074857,72.030558 
3152.511736,72.009956 
3153.948614,71.998485 
3155.385493,71.990011 
3156.822372,71.956816 
3158.259250,71.934523 
3159.696129,71.900105 
3161.133008,71.878304 
3162.569886,71.896895 
3164.006765,71.872054 
3165.443643,71.836420 
3166.880522,71.816954 
3168.317401,71.777056 
3169.754279,71.782844 
3171.191158,71.787579 
3172.628037,71.741543 
3174.064915,71.725296 
3175.501794,71.702437 
3176.938673,71.665068 
3178.375551,71.664884 
3179.812430,71.674293 
3181.249309,71.694854 
3182.686187,71.673192 
3184.123066,71.600090 
3185.559944,71.583688 
3186.996823,71.583706 
3188.433702,71.565447 
3189.870580,71.567740 
3191.307459,71.542707 
3192.744338,71.515985 
3194.181216,71.502098 
3195.618095,71.448125 
3197.054974,71.410234 
3198.491852,71.424326 
3199.928731,71.451247 
3201.365609,71.448277 
3202.802488,71.402657 
3204.239367,71.386416 
3205.676245,71.393989 
3207.113124,71.355671 
3208.550003,71.305705 
3209.986881,71.294671 
3211.423760,71.319860 
3212.860639,71.302100 
3214.297517,71.243348 
3215.734396,71.265994 
3217.171274,71.279085 
3218.608153,71.215194 
3220.045032,71.219298 
3221.481910,71.236390 
3222.918789,71.203632 
3224.355668,71.202126 
3225.792546,71.181886 
3227.229425,71.159777 
3228.666304,71.180770 
3230.103182,71.171394 
3231.540061,71.164671 
3232.976940,71.176428 
3234.413818,71.161858 
3235.850697,71.159790 
3237.287575,71.165990 
3238.724454,71.159510 
3240.161333,71.144244 
3241.598211,71.117714 
3243.035090,71.107354 
3244.471969,71.107712 
3245.908847,71.118547 
3247.345726,71.133193 
3248.782605,71.119345 
3250.219483,71.111746 
3251.656362,71.081591 
3253.093240,71.030721 
3254.530119,71.066050 
3255.966998,71.104129 
3257.403876,71.086336 
3258.840755,71.105095 
3260.277634,71.113368 
3261.714512,71.103239 
3263.151391,71.101946 
3264.588270,71.064652 
3266.025148,71.057418 
3267.462027,71.080390 
3268.898906,71.076811 
3270.335784,71.084429 
3271.772663,71.076152 
3273.209541,71.070692 
3274.646420,71.093812 
3276.083299,71.075184 
3277.520177,71.065756 
3278.957056,71.079983 
3280.393935,71.062145 
3281.830813,71.061923 
3283.267692,71.065243 
3284.704571,71.052595 
3286.141449,71.053846 
3287.578328,71.057937 
3289.015206,71.085524 
3290.452085,71.084766 
3291.888964,71.043757 
3293.325842,71.068128 
3294.762721,71.091219 
3296.199600,71.071826 
3297.636478,71.082697 
3299.073357,71.081665 
3300.510236,71.077067 
3301.947114,71.085928 
3303.383993,71.080172 
3304.820872,71.090761 
3306.257750,71.067898 
3307.694629,71.043024 
3309.131507,71.095091 
3310.568386,71.099930 
3312.005265,71.062177 
3313.442143,71.074133 
3314.879022,71.075506 
3316.315901,71.074536 
3317.752779,71.074784 
3319.189658,71.052895 
3320.626537,71.055269 
3322.063415,71.048441 
3323.500294,71.029165 
3324.937172,71.039493 
3326.374051,71.044333 
3327.810930,71.042421 
3329.247808,71.039036 
3330.684687,71.042503 
3332.121566,71.050873 
3333.558444,71.009462 
3334.995323,70.975787 
3336.432202,70.998023 
3337.869080,71.018903 
3339.305959,71.031301 
3340.742838,71.017758 
3342.179716,71.015814 
3343.616595,71.060432 
3345.053473,71.060750 
3346.490352,71.061895 
3347.927231,71.096179 
3349.364109,71.079588 
3350.800988,71.082441 
3352.237867,71.100576 
3353.674745,71.065642 
3355.111624,71.047999 
3356.548503,71.054158 
3357.985381,71.084406 
3359.422260,71.115884 
3360.859138,71.098056 
3362.296017,71.116748 
3363.732896,71.128230 
3365.169774,71.088320 
3366.606653,71.122322 
3368.043532,71.168329 
3369.480410,71.193421 
3370.917289,71.249062 
3372.354168,71.250999 
3373.791046,71.253998 
3375.227925,71.282360 
3376.664804,71.267467 
3378.101682,71.288032 
3379.538561,71.320684 
3380.975439,71.337142 
3382.412318,71.367362 
3383.849197,71.349725 
3385.286075,71.366407 
3386.722954,71.426195 
3388.159833,71.440301 
3389.596711,71.483546 
3391.033590,71.491806 
3392.470469,71.486274 
3393.907347,71.587729 
3395.344226,71.604859 
3396.781104,71.570107 
3398.217983,71.646446 
3399.654862,71.700442 
3401.091740,71.728686 
3402.528619,71.753491 
3403.965498,71.754096 
3405.402376,71.819400 
3406.839255,71.877332 
3408.276134,71.921591 
3409.713012,71.996078 
3411.149891,72.010679 
3412.586770,72.051402 
3414.023648,72.119828 
3415.460527,72.139403 
3416.897405,72.201030 
3418.334284,72.210678 
3419.771163,72.163485 
3421.208041,72.229099 
3422.644920,72.333948 
3424.081799,72.426096 
3425.518677,72.481962 
3426.955556,72.478826 
3428.392435,72.535691 
3429.829313,72.590500 
3431.266192,72.611388 
3432.703070,72.685673 
3434.139949,72.748651 
3435.576828,72.826158 
3437.013706,72.891310 
3438.450585,72.884382 
3439.887464,72.907984 
3441.324342,72.910704 
3442.761221,72.951794 
3444.198100,73.060304 
3445.634978,72.993236 
3447.071857,72.987284 
3448.508736,73.222685 
3449.945614,73.323615 
3451.382493,73.357896 
3452.819371,73.435816 
3454.256250,73.457600 
3455.693129,73.508695 
3457.130007,73.548471 
3458.566886,73.590333 
3460.003765,73.668179 
3461.440643,73.662395 
3462.877522,73.721996 
3464.314401,73.827325 
3465.751279,73.820147 
3467.188158,73.901264 
3468.625036,74.019915 
3470.061915,74.039691 
3471.498794,74.093419 
3472.935672,74.138630 
3474.372551,74.179801 
3475.809430,74.268119 
3477.246308,74.320322 
3478.683187,74.342579 
3480.120066,74.304494 
3481.556944,74.304353 
3482.993823,74.472942 
3484.430701,74.580622 
3485.867580,74.592920 
3487.304459,74.655520 
3488.741337,74.728907 
3490.178216,74.816420 
3491.615095,74.903423 
3493.051973,74.969999 
3494.488852,75.024421 
3495.925731,75.047645 
3497.362609,75.156228 
3498.799488,75.262673 
3500.236367,75.177623 
3501.673245,75.074810 
3503.110124,75.131881 
3504.547002,75.375833 
3505.983881,75.604316 
3507.420760,75.557547 
3508.857638,75.477264 
3510.294517,75.626988 
3511.731396,75.825461 
3513.168274,75.981491 
3514.605153,76.080687 
3516.042032,76.108926 
3517.478910,76.139802 
3518.915789,76.172229 
3520.352667,76.205184 
3521.789546,76.145062 
3523.226425,76.077357 
3524.663303,76.233106 
3526.100182,76.302919 
3527.537061,76.284994 
3528.973939,76.504169 
3530.410818,76.671071 
3531.847697,76.797483 
3533.284575,76.987350 
3534.721454,76.947794 
3536.158333,76.941773 
3537.595211,77.161579 
3539.032090,77.287923 
3540.468968,77.366700 
3541.905847,77.368513 
3543.342726,77.256964 
3544.779604,77.224602 
3546.216483,77.318331 
3547.653362,77.627071 
3549.090240,77.834073 
3550.527119,77.692877 
3551.963998,77.659795 
3553.400876,77.890393 
3554.837755,78.080023 
3556.274633,78.189385 
3557.711512,78.237665 
3559.148391,78.294007 
3560.585269,78.355666 
3562.022148,78.377919 
3563.459027,78.376169 
3564.895905,78.185700 
3566.332784,78.004276 
3567.769663,78.479518 
3569.206541,79.039593 
3570.643420,79.053949 
3572.080299,78.980789 
3573.517177,78.976629 
3574.954056,79.059887 
3576.390934,79.191388 
3577.827813,79.292470 
3579.264692,79.403110 
3580.701570,79.455503 
3582.138449,79.497106 
3583.575328,79.487812 
3585.012206,79.225530 
3586.449085,78.952356 
3587.885964,79.256661 
3589.322842,80.046188 
3590.759721,80.169382 
3592.196599,79.847966 
3593.633478,79.707645 
3595.070357,79.827165 
3596.507235,79.978883 
3597.944114,80.131110 
3599.380993,80.170461 
3600.817871,80.275277 
3602.254750,80.556026 
3603.691629,80.613892 
3605.128507,80.491903 
3606.565386,80.276946 
3608.002265,80.218804 
3609.439143,80.801285 
3610.876022,80.990607 
3612.312900,80.609524 
3613.749779,80.729275 
3615.186658,81.022689 
3616.623536,80.824421 
3618.060415,80.741105 
3619.497294,81.203213 
3620.934172,81.899419 
3622.371051,81.916710 
3623.807930,81.653453 
3625.244808,81.614249 
3626.681687,81.302928 
3628.118565,80.966263 
3629.555444,82.111249 
3630.992323,82.989204 
3632.429201,82.276505 
3633.866080,82.136270 
3635.302959,82.477717 
3636.739837,82.408435 
3638.176716,82.344905 
3639.613595,82.539716 
3641.050473,82.559940 
3642.487352,82.613672 
3643.924231,82.806745 
3645.361109,82.516222 
3646.797988,82.100174 
3648.234866,82.416259 
3649.671745,82.838975 
3651.108624,83.523948 
3652.545502,84.120467 
3653.982381,83.359897 
3655.419260,82.825561 
3656.856138,83.366137 
3658.293017,83.653691 
3659.729896,83.460456 
3661.166774,83.570521 
3662.603653,83.752028 
3664.040531,83.806602 
3665.477410,83.730363 
3666.914289,83.601236 
3668.351167,83.335110 
3669.788046,83.185606 
3671.224925,84.159766 
3672.661803,84.045205 
3674.098682,82.952419 
3675.535561,83.012001 
3676.972439,84.603507 
3678.409318,84.094828 
3679.846197,83.958121 
3681.283075,84.317080 
3682.719954,84.185693 
3684.156832,84.067934 
3685.593711,83.884370 
3687.030590,83.601414 
3688.467468,83.760933 
3689.904347,84.257919 
3691.341226,84.424351 
3692.778104,84.488036 
3694.214983,84.260904 
3695.651862,83.930511 
3697.088740,83.911049 
3698.525619,83.884620 
3699.962497,83.605131 
3701.399376,83.689871 
3702.836255,84.269866 
3704.273133,84.386171 
3705.710012,84.139511 
3707.146891,83.916037 
3708.583769,83.702227 
3710.020648,83.525152 
3711.457527,83.645008 
3712.894405,84.324741 
3714.331284,84.553089 
3715.768163,84.143133 
3717.205041,83.923662 
3718.641920,83.848427 
3720.078798,83.560616 
3721.515677,83.405448 
3722.952556,83.559637 
3724.389434,83.630071 
3725.826313,83.578465 
3727.263192,83.875629 
3728.700070,83.991670 
3730.136949,83.385551 
3731.573828,83.045894 
3733.010706,83.354343 
3734.447585,83.012695 
3735.884463,83.004246 
3737.321342,84.331833 
3738.758221,84.105469 
3740.195099,83.720648 
3741.631978,83.640681 
3743.068857,83.105051 
3744.505735,83.492658 
3745.942614,85.086456 
3747.379493,84.079389 
3748.816371,83.496179 
3750.253250,83.956276 
3751.690129,84.330101 
3753.127007,84.754603 
3754.563886,84.480517 
3756.000764,83.906904 
3757.437643,83.902763 
3758.874522,83.942245 
3760.311400,84.123743 
3761.748279,84.499155 
3763.185158,84.047103 
3764.622036,83.652624 
3766.058915,84.047941 
3767.495794,84.115176 
3768.932672,83.752360 
3770.369551,84.007314 
3771.806429,84.439311 
3773.243308,84.174972 
3774.680187,84.005979 
3776.117065,84.039358 
3777.553944,83.841332 
3778.990823,83.695542 
3780.427701,84.070398 
3781.864580,84.177316 
3783.301459,83.870952 
3784.738337,83.769260 
3786.175216,83.887182 
3787.612094,83.939080 
3789.048973,83.930534 
3790.485852,83.893369 
3791.922730,83.926495 
3793.359609,83.943368 
