PEG_X,PEG_Y
2117.959115,95.059572 
2119.395994,95.109216 
2120.832872,95.227713 
2122.269751,95.274208 
2123.706630,95.276785 
2125.143508,95.365616 
2126.580387,95.394723 
2128.017266,95.404839 
2129.454144,95.445822 
2130.891023,95.437757 
2132.327901,95.467412 
2133.764780,95.413506 
2135.201659,95.319405 
2136.638537,95.403031 
2138.075416,95.453712 
2139.512295,95.531006 
2140.949173,95.676960 
2142.386052,95.593314 
2143.822931,95.438176 
2145.259809,95.378496 
2146.696688,95.517688 
2148.133566,95.730045 
2149.570445,95.514988 
2151.007324,95.372364 
2152.444202,95.594185 
2153.881081,95.481085 
2155.317960,95.289145 
2156.754838,95.310824 
2158.191717,95.131280 
2159.628596,94.839419 
2161.065474,94.612771 
2162.502353,94.707421 
2163.939232,94.901558 
2165.376110,94.616531 
2166.812989,94.318729 
2168.249867,94.391700 
2169.686746,94.650559 
2171.123625,94.900789 
2172.560503,94.701130 
2173.997382,94.414757 
2175.434261,94.526063 
2176.871139,94.446817 
2178.308018,94.285625 
2179.744897,94.503249 
2181.181775,94.607177 
2182.618654,94.524614 
2184.055532,94.512612 
2185.492411,94.519369 
2186.929290,94.533309 
2188.366168,94.427601 
2189.803047,94.347111 
2191.239926,94.472727 
2192.676804,94.536335 
2194.113683,94.561760 
2195.550562,94.623540 
2196.987440,94.548572 
2198.424319,94.471172 
2199.861198,94.461661 
2201.298076,94.406890 
2202.734955,94.404258 
2204.171833,94.427010 
2205.608712,94.393937 
2207.045591,94.452272 
2208.482469,94.574823 
2209.919348,94.597813 
2211.356227,94.606685 
2212.793105,94.636623 
2214.229984,94.569620 
2215.666863,94.596108 
2217.103741,94.749497 
2218.540620,94.694612 
2219.977498,94.588822 
2221.414377,94.612437 
2222.851256,94.505481 
2224.288134,94.437305 
2225.725013,94.609753 
2227.161892,94.711134 
2228.598770,94.648120 
2230.035649,94.571431 
2231.472528,94.553874 
2232.909406,94.584600 
2234.346285,94.550726 
2235.783164,94.508948 
2237.220042,94.591192 
2238.656921,94.678048 
2240.093799,94.635071 
2241.530678,94.534413 
2242.967557,94.539757 
2244.404435,94.596456 
2245.841314,94.576320 
2247.278193,94.574687 
2248.715071,94.548875 
2250.151950,94.433437 
2251.588829,94.463732 
2253.025707,94.539247 
2254.462586,94.532212 
2255.899464,94.524296 
2257.336343,94.510965 
2258.773222,94.538500 
2260.210100,94.584533 
2261.646979,94.557912 
2263.083858,94.525558 
2264.520736,94.511901 
2265.957615,94.497951 
2267.394494,94.486175 
2268.831372,94.475964 
2270.268251,94.475476 
2271.705130,94.491658 
2273.142008,94.453958 
2274.578887,94.424955 
2276.015765,94.400467 
2277.452644,94.369944 
2278.889523,94.372810 
2280.326401,94.351342 
2281.763280,94.313300 
2283.200159,94.285740 
2284.637037,94.216085 
2286.073916,94.173289 
2287.510795,94.133528 
2288.947673,94.073778 
2290.384552,94.054262 
2291.821430,94.034019 
2293.258309,94.007056 
2294.695188,93.994603 
2296.132066,93.960978 
2297.568945,93.852930 
2299.005824,93.823583 
2300.442702,93.792948 
2301.879581,93.722365 
2303.316460,93.674528 
2304.753338,93.611249 
2306.190217,93.515426 
2307.627096,93.415172 
2309.063974,93.363849 
2310.500853,93.316460 
2311.937731,93.227764 
2313.374610,93.183156 
2314.811489,93.161037 
2316.248367,93.085415 
2317.685246,92.974376 
2319.122125,92.825720 
2320.559003,92.673294 
2321.995882,92.544576 
2323.432761,92.425633 
2324.869639,92.357302 
2326.306518,92.353903 
2327.743396,92.415426 
2329.180275,92.492740 
2330.617154,92.477723 
2332.054032,92.466672 
2333.490911,92.576362 
2334.927790,92.671297 
2336.364668,92.674212 
2337.801547,92.639607 
2339.238426,92.603501 
2340.675304,92.583400 
2342.112183,92.588965 
2343.549062,92.597497 
2344.985940,92.537474 
2346.422819,92.463769 
2347.859697,92.405336 
2349.296576,92.297447 
2350.733455,92.282438 
2352.170333,92.430528 
2353.607212,92.580511 
2355.044091,92.625583 
2356.480969,92.705547 
2357.917848,92.788468 
2359.354727,92.793193 
2360.791605,92.822491 
2362.228484,92.823640 
2363.665362,92.783292 
2365.102241,92.806708 
2366.539120,92.903085 
2367.975998,92.991743 
2369.412877,92.976386 
2370.849756,93.000022 
2372.286634,93.117534 
2373.723513,93.162652 
2375.160392,93.209791 
2376.597270,93.287434 
2378.034149,93.322886 
2379.471027,93.398092 
2380.907906,93.508853 
2382.344785,93.631890 
2383.781663,93.773351 
2385.218542,93.866237 
2386.655421,93.937506 
2388.092299,93.993341 
2389.529178,94.024698 
2390.966057,94.076644 
2392.402935,94.178631 
2393.839814,94.239705 
2395.276693,94.233093 
2396.713571,94.200055 
2398.150450,94.181866 
2399.587328,94.196431 
2401.024207,94.212023 
2402.461086,94.235837 
2403.897964,94.269724 
2405.334843,94.264323 
2406.771722,94.225677 
2408.208600,94.194822 
2409.645479,94.212524 
2411.082358,94.268546 
2412.519236,94.273917 
2413.956115,94.240850 
2415.392993,94.239451 
2416.829872,94.234684 
2418.266751,94.208928 
2419.703629,94.191742 
2421.140508,94.166737 
2422.577387,94.123899 
2424.014265,94.090749 
2425.451144,94.082831 
2426.888023,94.079213 
2428.324901,94.072746 
2429.761780,94.075439 
2431.198659,94.048774 
2432.635537,93.984283 
2434.072416,93.936765 
2435.509294,93.918216 
2436.946173,93.927657 
2438.383052,93.957274 
2439.819930,93.962816 
2441.256809,93.940301 
2442.693688,93.904455 
2444.130566,93.876309 
2445.567445,93.881437 
2447.004324,93.890576 
2448.441202,93.901995 
2449.878081,93.924181 
2451.314959,93.894072 
2452.751838,93.833759 
2454.188717,93.830768 
2455.625595,93.857807 
2457.062474,93.852814 
2458.499353,93.825003 
2459.936231,93.808825 
2461.373110,93.795794 
2462.809989,93.768514 
2464.246867,93.763444 
2465.683746,93.776010 
2467.120625,93.758768 
2468.557503,93.746709 
2469.994382,93.768472 
2471.431260,93.777155 
2472.868139,93.748013 
2474.305018,93.701654 
2475.741896,93.671976 
2477.178775,93.659082 
2478.615654,93.647353 
2480.052532,93.650440 
2481.489411,93.646615 
2482.926290,93.630851 
2484.363168,93.659063 
2485.800047,93.704702 
2487.236925,93.710197 
2488.673804,93.683355 
2490.110683,93.640406 
2491.547561,93.624893 
2492.984440,93.638968 
2494.421319,93.619022 
2495.858197,93.601318 
2497.295076,93.610335 
2498.731955,93.567297 
2500.168833,93.507921 
2501.605712,93.507341 
2503.042591,93.510454 
2504.479469,93.492573 
2505.916348,93.495692 
2507.353226,93.504971 
2508.790105,93.483920 
2510.226984,93.438678 
2511.663862,93.407670 
2513.100741,93.416959 
2514.537620,93.441519 
2515.974498,93.442751 
2517.411377,93.420513 
2518.848256,93.409112 
2520.285134,93.424096 
2521.722013,93.424465 
2523.158891,93.394862 
2524.595770,93.393994 
2526.032649,93.419456 
2527.469527,93.402782 
2528.906406,93.367349 
2530.343285,93.354144 
2531.780163,93.326534 
2533.217042,93.300660 
2534.653921,93.313039 
2536.090799,93.312678 
2537.527678,93.300623 
2538.964557,93.323350 
2540.401435,93.322262 
2541.838314,93.273379 
2543.275192,93.252496 
2544.712071,93.255929 
2546.148950,93.238891 
2547.585828,93.224299 
2549.022707,93.232210 
2550.459586,93.248234 
2551.896464,93.234923 
2553.333343,93.184265 
2554.770222,93.163068 
2556.207100,93.170379 
2557.643979,93.147878 
2559.080857,93.144323 
2560.517736,93.171101 
2561.954615,93.152196 
2563.391493,93.118649 
2564.828372,93.111265 
2566.265251,93.098124 
2567.702129,93.092656 
2569.139008,93.090702 
2570.575887,93.069412 
2572.012765,93.067332 
2573.449644,93.067615 
2574.886523,93.023060 
2576.323401,92.988474 
2577.760280,93.001905 
2579.197158,93.003081 
2580.634037,92.971807 
2582.070916,92.955878 
2583.507794,92.954175 
2584.944673,92.936680 
2586.381552,92.920382 
2587.818430,92.918311 
2589.255309,92.926533 
2590.692188,92.936412 
2592.129066,92.912015 
2593.565945,92.867953 
2595.002823,92.846289 
2596.439702,92.822186 
2597.876581,92.800508 
2599.313459,92.801959 
2600.750338,92.790485 
2602.187217,92.784026 
2603.624095,92.811121 
2605.060974,92.824772 
2606.497853,92.798983 
2607.934731,92.743196 
2609.371610,92.688670 
2610.808489,92.669436 
2612.245367,92.668047 
2613.682246,92.672059 
2615.119124,92.669178 
2616.556003,92.626484 
2617.992882,92.582676 
2619.429760,92.575191 
2620.866639,92.569781 
2622.303518,92.556520 
2623.740396,92.546325 
2625.177275,92.536473 
2626.614154,92.522468 
2628.051032,92.501118 
2629.487911,92.488335 
2630.924789,92.480065 
2632.361668,92.459870 
2633.798547,92.441064 
2635.235425,92.419608 
2636.672304,92.401939 
2638.109183,92.404225 
2639.546061,92.396090 
2640.982940,92.382949 
2642.419819,92.380978 
2643.856697,92.359200 
2645.293576,92.339117 
2646.730454,92.338610 
2648.167333,92.326230 
2649.604212,92.317001 
2651.041090,92.315589 
2652.477969,92.301380 
2653.914848,92.293597 
2655.351726,92.298845 
2656.788605,92.304150 
2658.225484,92.296322 
2659.662362,92.272234 
2661.099241,92.263777 
2662.536120,92.269778 
2663.972998,92.267239 
2665.409877,92.269845 
2666.846755,92.262422 
2668.283634,92.235931 
2669.720513,92.227914 
2671.157391,92.233133 
2672.594270,92.230726 
2674.031149,92.228345 
2675.468027,92.219922 
2676.904906,92.197988 
2678.341785,92.171038 
2679.778663,92.158192 
2681.215542,92.155804 
2682.652420,92.128520 
2684.089299,92.089484 
2685.526178,92.072768 
2686.963056,92.062094 
2688.399935,92.049740 
2689.836814,92.034102 
2691.273692,92.000623 
2692.710571,91.972822 
2694.147450,91.966223 
2695.584328,91.957048 
2697.021207,91.935773 
2698.458086,91.904113 
2699.894964,91.866113 
2701.331843,91.835950 
2702.768721,91.816823 
2704.205600,91.799738 
2705.642479,91.780123 
2707.079357,91.757190 
2708.516236,91.730907 
2709.953115,91.709628 
2711.389993,91.693712 
2712.826872,91.669421 
2714.263751,91.646787 
2715.700629,91.634549 
2717.137508,91.616130 
2718.574386,91.593610 
2720.011265,91.560980 
2721.448144,91.520276 
2722.885022,91.518976 
2724.321901,91.534061 
2725.758780,91.507190 
2727.195658,91.475289 
2728.632537,91.455783 
2730.069416,91.414991 
2731.506294,91.378602 
2732.943173,91.371380 
2734.380052,91.369240 
2735.816930,91.356077 
2737.253809,91.329056 
2738.690687,91.290178 
2740.127566,91.255392 
2741.564445,91.233222 
2743.001323,91.203693 
2744.438202,91.168746 
2745.875081,91.158628 
2747.311959,91.155641 
2748.748838,91.142403 
2750.185717,91.133323 
2751.622595,91.105730 
2753.059474,91.065582 
2754.496352,91.042971 
2755.933231,91.020073 
2757.370110,91.011663 
2758.806988,91.021144 
2760.243867,91.003971 
2761.680746,90.980633 
2763.117624,90.967171 
2764.554503,90.942087 
2765.991382,90.920029 
2767.428260,90.900903 
2768.865139,90.886936 
2770.302018,90.885771 
2771.738896,90.871941 
2773.175775,90.848168 
2774.612653,90.812309 
2776.049532,90.770438 
2777.486411,90.768148 
2778.923289,90.765612 
2780.360168,90.728262 
2781.797047,90.709642 
2783.233925,90.699152 
2784.670804,90.674666 
2786.107683,90.653159 
2787.544561,90.622660 
2788.981440,90.595824 
2790.418318,90.581295 
2791.855197,90.571281 
2793.292076,90.572609 
2794.728954,90.545404 
2796.165833,90.494560 
2797.602712,90.475475 
2799.039590,90.454824 
2800.476469,90.414269 
2801.913348,90.390208 
2803.350226,90.374979 
2804.787105,90.356753 
2806.223984,90.328462 
2807.660862,90.290727 
2809.097741,90.266115 
2810.534619,90.244005 
2811.971498,90.206262 
2813.408377,90.158365 
2814.845255,90.119075 
2816.282134,90.102814 
2817.719013,90.075328 
2819.155891,90.028181 
2820.592770,90.004603 
2822.029649,89.997421 
2823.466527,89.985331 
2824.903406,89.965179 
2826.340284,89.930576 
2827.777163,89.901131 
2829.214042,89.881068 
2830.650920,89.857130 
2832.087799,89.826394 
2833.524678,89.779715 
2834.961556,89.740012 
2836.398435,89.713378 
2837.835314,89.665952 
2839.272192,89.612373 
2840.709071,89.554520 
2842.145950,89.476888 
2843.582828,89.417248 
2845.019707,89.367339 
2846.456585,89.276586 
2847.893464,89.152779 
2849.330343,89.041406 
2850.767221,88.966954 
2852.204100,88.897682 
2853.640979,88.810371 
2855.077857,88.711749 
2856.514736,88.586811 
2857.951615,88.460787 
2859.388493,88.346015 
2860.825372,88.209966 
2862.262250,88.090011 
2863.699129,87.981428 
2865.136008,87.845067 
2866.572886,87.731353 
2868.009765,87.621369 
2869.446644,87.497220 
2870.883522,87.437052 
2872.320401,87.410106 
2873.757280,87.366121 
2875.194158,87.332624 
2876.631037,87.310996 
2878.067916,87.321077 
2879.504794,87.357370 
2880.941673,87.376796 
2882.378551,87.396431 
2883.815430,87.433489 
2885.252309,87.487046 
2886.689187,87.548755 
2888.126066,87.594784 
2889.562945,87.642409 
2890.999823,87.703537 
2892.436702,87.754753 
2893.873581,87.780895 
2895.310459,87.790364 
2896.747338,87.817377 
2898.184216,87.842732 
2899.621095,87.831441 
2901.057974,87.817823 
2902.494852,87.799690 
2903.931731,87.770617 
2905.368610,87.758969 
2906.805488,87.740440 
2908.242367,87.730235 
2909.679246,87.740464 
2911.116124,87.717763 
2912.553003,87.697371 
2913.989882,87.697232 
2915.426760,87.668825 
2916.863639,87.654912 
2918.300517,87.679820 
2919.737396,87.711927 
2921.174275,87.745031 
2922.611153,87.763372 
2924.048032,87.779415 
2925.484911,87.805741 
2926.921789,87.828082 
2928.358668,87.863646 
2929.795547,87.913485 
2931.232425,87.966382 
2932.669304,88.013930 
2934.106182,88.039557 
2935.543061,88.062486 
2936.979940,88.089888 
2938.416818,88.126993 
2939.853697,88.184983 
2941.290576,88.220085 
2942.727454,88.247649 
2944.164333,88.293800 
2945.601212,88.308890 
2947.038090,88.335618 
2948.474969,88.399161 
2949.911847,88.422536 
2951.348726,88.433938 
2952.785605,88.481556 
2954.222483,88.545996 
2955.659362,88.614680 
2957.096241,88.649230 
2958.533119,88.657548 
2959.969998,88.687569 
2961.406877,88.731577 
2962.843755,88.790746 
2964.280634,88.853897 
2965.717513,88.890337 
2967.154391,88.919834 
2968.591270,88.953071 
2970.028148,88.978410 
2971.465027,89.004243 
2972.901906,89.053876 
2974.338784,89.128742 
2975.775663,89.178755 
2977.212542,89.196891 
2978.649420,89.214165 
2980.086299,89.212812 
2981.523178,89.215986 
2982.960056,89.270345 
2984.396935,89.348450 
2985.833813,89.407379 
2987.270692,89.428450 
2988.707571,89.432449 
2990.144449,89.438003 
2991.581328,89.439557 
2993.018207,89.461976 
2994.455085,89.470950 
2995.891964,89.431962 
2997.328843,89.424164 
2998.765721,89.436566 
3000.202600,89.413697 
3001.639479,89.401700 
3003.076357,89.394089 
3004.513236,89.385034 
3005.950114,89.399283 
3007.386993,89.383670 
3008.823872,89.344862 
3010.260750,89.323454 
3011.697629,89.301671 
3013.134508,89.289649 
3014.571386,89.269111 
3016.008265,89.217458 
3017.445144,89.181181 
3018.882022,89.175684 
3020.318901,89.172417 
3021.755779,89.132155 
3023.192658,89.068121 
3024.629537,89.041207 
3026.066415,89.011072 
3027.503294,88.943424 
3028.940173,88.888780 
3030.377051,88.840289 
3031.813930,88.798582 
3033.250809,88.773913 
3034.687687,88.738958 
3036.124566,88.716505 
3037.561445,88.691902 
3038.998323,88.640180 
3040.435202,88.605807 
3041.872080,88.573234 
3043.308959,88.521167 
3044.745838,88.478272 
3046.182716,88.451120 
3047.619595,88.440766 
3049.056474,88.410215 
3050.493352,88.358194 
3051.930231,88.340581 
3053.367110,88.322901 
3054.803988,88.291139 
3056.240867,88.274247 
3057.677745,88.238822 
3059.114624,88.198584 
3060.551503,88.166182 
3061.988381,88.120077 
3063.425260,88.085110 
3064.862139,88.043586 
3066.299017,87.992747 
3067.735896,87.982114 
3069.172775,87.995529 
3070.609653,87.991126 
3072.046532,87.939364 
3073.483411,87.890463 
3074.920289,87.905770 
3076.357168,87.890179 
3077.794046,87.828599 
3079.230925,87.807274 
3080.667804,87.781279 
3082.104682,87.745092 
3083.541561,87.723314 
3084.978440,87.682560 
3086.415318,87.663613 
3087.852197,87.660985 
3089.289076,87.632052 
3090.725954,87.595719 
3092.162833,87.552118 
3093.599711,87.540623 
3095.036590,87.546204 
3096.473469,87.493995 
3097.910347,87.445423 
3099.347226,87.419445 
3100.784105,87.383658 
3102.220983,87.375765 
3103.657862,87.356798 
3105.094741,87.323778 
3106.531619,87.310445 
3107.968498,87.276518 
3109.405377,87.247916 
3110.842255,87.221583 
3112.279134,87.180170 
3113.716012,87.176981 
3115.152891,87.158602 
3116.589770,87.127245 
3118.026648,87.142196 
3119.463527,87.121913 
3120.900406,87.083964 
3122.337284,87.064303 
3123.774163,87.008224 
3125.211042,86.985465 
3126.647920,86.998500 
3128.084799,86.972736 
3129.521677,86.938191 
3130.958556,86.893321 
3132.395435,86.854678 
3133.832313,86.845063 
3135.269192,86.811529 
3136.706071,86.780844 
3138.142949,86.776836 
3139.579828,86.773036 
3141.016707,86.763246 
3142.453585,86.709511 
3143.890464,86.645152 
3145.327343,86.635672 
3146.764221,86.658545 
3148.201100,86.679578 
3149.637978,86.647855 
3151.074857,86.591014 
3152.511736,86.576054 
3153.948614,86.549685 
3155.385493,86.524480 
3156.822372,86.518319 
3158.259250,86.472108 
3159.696129,86.461402 
3161.133008,86.485474 
3162.569886,86.447204 
3164.006765,86.406389 
3165.443643,86.380739 
3166.880522,86.344945 
3168.317401,86.342128 
3169.754279,86.354818 
3171.191158,86.357663 
3172.628037,86.322720 
3174.064915,86.254152 
3175.501794,86.231228 
3176.938673,86.226418 
3178.375551,86.198772 
3179.812430,86.183097 
3181.249309,86.176457 
3182.686187,86.189278 
3184.123066,86.186735 
3185.559944,86.147548 
3186.996823,86.146267 
3188.433702,86.136348 
3189.870580,86.086114 
3191.307459,86.070913 
3192.744338,86.058967 
3194.181216,86.038179 
3195.618095,86.019459 
3197.054974,85.964061 
3198.491852,85.935989 
3199.928731,85.964422 
3201.365609,85.989987 
3202.802488,85.993969 
3204.239367,85.966804 
3205.676245,85.952119 
3207.113124,85.962555 
3208.550003,85.933537 
3209.986881,85.886763 
3211.423760,85.875161 
3212.860639,85.892407 
3214.297517,85.876872 
3215.734396,85.812432 
3217.171274,85.816241 
3218.608153,85.860605 
3220.045032,85.847790 
3221.481910,85.866256 
3222.918789,85.894395 
3224.355668,85.864626 
3225.792546,85.865665 
3227.229425,85.882764 
3228.666304,85.877873 
3230.103182,85.874447 
3231.540061,85.848110 
3232.976940,85.838658 
3234.413818,85.853650 
3235.850697,85.851169 
3237.287575,85.849682 
3238.724454,85.816059 
3240.161333,85.781304 
3241.598211,85.813601 
3243.035090,85.824448 
3244.471969,85.795284 
3245.908847,85.800755 
3247.345726,85.816028 
3248.782605,85.815866 
3250.219483,85.824994 
3251.656362,85.848427 
3253.093240,85.849553 
3254.530119,85.824009 
3255.966998,85.818026 
3257.403876,85.820991 
3258.840755,85.830712 
3260.277634,85.841123 
3261.714512,85.811036 
3263.151391,85.818289 
3264.588270,85.875792 
3266.025148,85.890815 
3267.462027,85.897571 
3268.898906,85.887473 
3270.335784,85.847936 
3271.772663,85.859426 
3273.209541,85.869013 
3274.646420,85.848952 
3276.083299,85.855547 
3277.520177,85.876455 
3278.957056,85.921639 
3280.393935,85.926891 
3281.830813,85.873277 
3283.267692,85.882368 
3284.704571,85.898370 
3286.141449,85.881574 
3287.578328,85.915923 
3289.015206,85.940751 
3290.452085,85.940959 
3291.888964,85.945199 
3293.325842,85.923765 
3294.762721,85.929843 
3296.199600,85.942220 
3297.636478,85.920535 
3299.073357,85.916912 
3300.510236,85.918374 
3301.947114,85.935648 
3303.383993,85.958297 
3304.820872,85.939474 
3306.257750,85.943597 
3307.694629,85.949240 
3309.131507,85.919020 
3310.568386,85.918726 
3312.005265,85.910867 
3313.442143,85.902956 
3314.879022,85.935292 
3316.315901,85.936439 
3317.752779,85.922408 
3319.189658,85.916592 
3320.626537,85.901403 
3322.063415,85.914915 
3323.500294,85.931111 
3324.937172,85.915918 
3326.374051,85.870314 
3327.810930,85.838997 
3329.247808,85.901866 
3330.684687,85.957884 
3332.121566,85.932982 
3333.558444,85.905976 
3334.995323,85.849747 
3336.432202,85.805734 
3337.869080,85.835535 
3339.305959,85.842916 
3340.742838,85.858440 
3342.179716,85.896695 
3343.616595,85.875503 
3345.053473,85.839892 
3346.490352,85.812984 
3347.927231,85.808594 
3349.364109,85.836239 
3350.800988,85.832028 
3352.237867,85.841927 
3353.674745,85.852941 
3355.111624,85.803076 
3356.548503,85.800321 
3357.985381,85.837114 
3359.422260,85.842828 
3360.859138,85.863762 
3362.296017,85.868491 
3363.732896,85.827156 
3365.169774,85.768075 
3366.606653,85.747301 
3368.043532,85.806757 
3369.480410,85.830464 
3370.917289,85.807334 
3372.354168,85.834980 
3373.791046,85.849364 
3375.227925,85.839904 
3376.664804,85.849696 
3378.101682,85.860337 
3379.538561,85.881814 
3380.975439,85.881288 
3382.412318,85.886426 
3383.849197,85.908694 
3385.286075,85.868541 
3386.722954,85.878194 
3388.159833,85.948332 
3389.596711,85.931412 
3391.033590,85.921681 
3392.470469,85.961369 
3393.907347,85.985042 
3395.344226,86.020828 
3396.781104,86.033243 
3398.217983,86.030245 
3399.654862,86.021215 
3401.091740,85.994486 
3402.528619,86.045304 
3403.965498,86.108333 
3405.402376,86.133797 
3406.839255,86.202282 
3408.276134,86.218605 
3409.713012,86.220502 
3411.149891,86.298767 
3412.586770,86.321025 
3414.023648,86.314899 
3415.460527,86.347952 
3416.897405,86.375937 
3418.334284,86.405921 
3419.771163,86.390403 
3421.208041,86.374338 
3422.644920,86.415938 
3424.081799,86.448414 
3425.518677,86.525440 
3426.955556,86.586798 
3428.392435,86.581229 
3429.829313,86.660089 
3431.266192,86.736124 
3432.703070,86.754411 
3434.139949,86.829212 
3435.576828,86.868171 
3437.013706,86.868851 
3438.450585,86.895602 
3439.887464,86.927548 
3441.324342,87.003951 
3442.761221,87.033591 
3444.198100,87.028361 
3445.634978,87.109845 
3447.071857,87.134308 
3448.508736,87.119964 
3449.945614,87.192724 
3451.382493,87.240794 
3452.819371,87.285393 
3454.256250,87.346092 
3455.693129,87.389430 
3457.130007,87.461616 
3458.566886,87.500544 
3460.003765,87.529858 
3461.440643,87.601858 
3462.877522,87.624146 
3464.314401,87.637622 
3465.751279,87.673824 
3467.188158,87.712620 
3468.625036,87.789216 
3470.061915,87.829695 
3471.498794,87.876532 
3472.935672,87.976480 
3474.372551,88.007679 
3475.809430,88.036294 
3477.246308,88.114902 
3478.683187,88.164216 
3480.120066,88.202665 
3481.556944,88.189390 
3482.993823,88.177850 
3484.430701,88.265537 
3485.867580,88.331564 
3487.304459,88.374185 
3488.741337,88.408344 
3490.178216,88.397802 
3491.615095,88.471216 
3493.051973,88.605660 
3494.488852,88.688497 
3495.925731,88.731093 
3497.362609,88.726040 
3498.799488,88.758183 
3500.236367,88.848645 
3501.673245,88.870980 
3503.110124,88.848795 
3504.547002,88.866029 
3505.983881,88.949553 
3507.420760,89.051668 
3508.857638,89.055783 
3510.294517,89.033571 
3511.731396,89.097139 
3513.168274,89.177239 
3514.605153,89.304414 
3516.042032,89.452235 
3517.478910,89.515636 
3518.915789,89.521958 
3520.352667,89.514789 
3521.789546,89.511114 
3523.226425,89.511744 
3524.663303,89.524619 
3526.100182,89.560087 
3527.537061,89.568854 
3528.973939,89.607425 
3530.410818,89.695666 
3531.847697,89.780655 
3533.284575,89.959854 
3534.721454,90.104886 
3536.158333,90.085952 
3537.595211,90.145228 
3539.032090,90.260446 
3540.468968,90.255809 
3541.905847,90.260775 
3543.342726,90.272980 
3544.779604,90.266269 
3546.216483,90.297197 
3547.653362,90.319173 
3549.090240,90.427264 
3550.527119,90.586318 
3551.963998,90.598107 
3553.400876,90.500098 
3554.837755,90.544194 
3556.274633,90.708103 
3557.711512,90.848975 
3559.148391,90.893726 
3560.585269,90.847532 
3562.022148,90.814872 
3563.459027,90.837947 
3564.895905,90.866736 
3566.332784,90.880092 
3567.769663,90.899469 
3569.206541,90.978051 
3570.643420,91.040095 
3572.080299,91.081142 
3573.517177,91.095697 
3574.954056,91.127563 
3576.390934,91.269500 
3577.827813,91.403448 
3579.264692,91.447466 
3580.701570,91.496308 
3582.138449,91.564704 
3583.575328,91.592970 
3585.012206,91.594207 
3586.449085,91.624984 
3587.885964,91.687936 
3589.322842,91.733159 
3590.759721,91.729096 
3592.196599,91.708092 
3593.633478,91.649630 
3595.070357,91.621712 
3596.507235,91.706400 
3597.944114,91.845055 
3599.380993,92.009447 
3600.817871,92.180629 
3602.254750,92.318985 
3603.691629,92.341581 
3605.128507,92.270461 
3606.565386,92.286971 
3608.002265,92.401805 
3609.439143,92.454248 
3610.876022,92.549255 
3612.312900,92.655872 
3613.749779,92.571264 
3615.186658,92.498158 
3616.623536,92.656185 
3618.060415,92.890589 
3619.497294,93.051560 
3620.934172,93.130307 
3622.371051,93.160873 
3623.807930,93.149586 
3625.244808,93.145891 
3626.681687,93.215117 
3628.118565,93.326196 
3629.555444,93.232400 
3630.992323,93.264258 
3632.429201,93.462661 
3633.866080,93.717202 
3635.302959,93.750238 
3636.739837,93.768545 
3638.176716,94.096368 
3639.613595,94.465238 
3641.050473,94.621681 
3642.487352,94.745092 
3643.924231,94.841684 
3645.361109,94.867806 
3646.797988,94.854198 
3648.234866,94.864231 
3649.671745,94.994296 
3651.108624,94.978979 
3652.545502,95.061855 
3653.982381,95.167485 
3655.419260,95.276111 
3656.856138,95.397275 
3658.293017,95.503401 
3659.729896,95.626505 
3661.166774,95.897730 
3662.603653,96.118931 
3664.040531,96.088940 
3665.477410,95.994905 
3666.914289,96.082498 
3668.351167,96.312530 
3669.788046,96.530434 
3671.224925,96.515036 
3672.661803,96.340142 
3674.098682,96.360598 
3675.535561,96.371301 
3676.972439,95.919077 
3678.409318,95.895682 
3679.846197,96.127995 
3681.283075,96.248277 
3682.719954,96.303952 
3684.156832,96.456879 
3685.593711,96.393277 
3687.030590,96.216730 
3688.467468,96.207880 
3689.904347,96.380415 
3691.341226,96.472564 
3692.778104,96.407102 
3694.214983,96.358065 
3695.651862,96.352064 
3697.088740,96.218189 
3698.525619,96.140284 
3699.962497,96.330709 
3701.399376,96.522541 
3702.836255,96.570378 
3704.273133,96.631102 
3705.710012,96.593456 
3707.146891,96.489504 
3708.583769,96.502888 
3710.020648,96.584521 
3711.457527,96.643318 
3712.894405,96.737131 
3714.331284,96.776596 
3715.768163,96.819374 
3717.205041,96.865912 
3718.641920,96.718206 
3720.078798,96.489785 
3721.515677,96.455118 
3722.952556,96.524928 
3724.389434,96.640282 
3725.826313,96.829698 
3727.263192,96.901517 
3728.700070,96.642654 
3730.136949,96.446829 
3731.573828,96.575235 
3733.010706,96.814367 
3734.447585,96.870715 
3735.884463,96.897323 
3737.321342,96.597859 
3738.758221,96.298449 
3740.195099,96.306079 
3741.631978,96.366522 
3743.068857,96.487230 
3744.505735,96.620743 
3745.942614,96.113602 
3747.379493,96.090917 
3748.816371,96.489387 
3750.253250,96.537999 
3751.690129,96.108578 
3753.127007,95.979588 
3754.563886,95.963139 
3756.000764,96.054005 
3757.437643,96.219942 
3758.874522,96.216004 
3760.311400,96.111522 
3761.748279,95.995542 
3763.185158,96.023421 
3764.622036,96.191501 
3766.058915,96.184749 
3767.495794,96.138726 
3768.932672,96.319155 
3770.369551,96.469806 
3771.806429,96.490017 
3773.243308,96.503669 
3774.680187,96.480401 
3776.117065,96.434061 
3777.553944,96.420199 
3778.990823,96.431032 
3780.427701,96.315969 
3781.864580,96.159694 
3783.301459,96.295356 
3784.738337,96.611138 
3786.175216,96.613168 
3787.612094,96.530657 
3789.048973,96.720695 
3790.485852,96.935993 
