GO_X,GO_Y
2117.959115,93.600861 
2119.395994,93.567930 
2120.832872,93.579966 
2122.269751,93.542227 
2123.706630,93.476079 
2125.143508,93.508537 
2126.580387,93.609775 
2128.017266,93.778171 
2129.454144,93.813052 
2130.891023,93.668852 
2132.327901,93.581127 
2133.764780,93.457890 
2135.201659,93.484299 
2136.638537,93.706098 
2138.075416,93.654348 
2139.512295,93.624248 
2140.949173,93.716840 
2142.386052,93.653358 
2143.822931,93.789463 
2145.259809,93.927035 
2146.696688,93.866016 
2148.133566,93.850937 
2149.570445,93.722583 
2151.007324,93.825445 
2152.444202,93.970608 
2153.881081,93.760717 
2155.317960,94.160400 
2156.754838,94.707532 
2158.191717,94.348245 
2159.628596,94.155655 
2161.065474,94.260073 
2162.502353,94.142926 
2163.939232,93.935618 
2165.376110,93.850342 
2166.812989,94.120247 
2168.249867,94.174221 
2169.686746,93.944926 
2171.123625,93.989113 
2172.560503,94.076948 
2173.997382,94.180791 
2175.434261,94.195902 
2176.871139,93.993448 
2178.308018,94.231289 
2179.744897,94.486715 
2181.181775,94.293775 
2182.618654,94.186181 
2184.055532,93.928053 
2185.492411,93.708744 
2186.929290,93.851543 
2188.366168,93.820660 
2189.803047,93.757233 
2191.239926,93.862774 
2192.676804,93.941041 
2194.113683,94.048079 
2195.550562,93.996905 
2196.987440,93.991083 
2198.424319,94.120770 
2199.861198,93.937957 
2201.298076,93.789492 
2202.734955,93.827499 
2204.171833,93.787620 
2205.608712,93.855696 
2207.045591,93.852850 
2208.482469,93.804276 
2209.919348,93.907317 
2211.356227,93.835285 
2212.793105,93.826511 
2214.229984,93.920899 
2215.666863,93.763786 
2217.103741,93.783145 
2218.540620,93.948043 
2219.977498,93.867746 
2221.414377,93.768666 
2222.851256,93.657108 
2224.288134,93.578833 
2225.725013,93.615543 
2227.161892,93.585149 
2228.598770,93.652356 
2230.035649,93.771829 
2231.472528,93.673648 
2232.909406,93.561722 
2234.346285,93.541127 
2235.783164,93.512367 
2237.220042,93.465397 
2238.656921,93.444073 
2240.093799,93.480728 
2241.530678,93.476208 
2242.967557,93.501420 
2244.404435,93.583676 
2245.841314,93.518591 
2247.278193,93.450228 
2248.715071,93.408148 
2250.151950,93.298673 
2251.588829,93.346024 
2253.025707,93.427930 
2254.462586,93.388718 
2255.899464,93.389458 
2257.336343,93.369997 
2258.773222,93.334358 
2260.210100,93.333896 
2261.646979,93.296083 
2263.083858,93.293760 
2264.520736,93.346511 
2265.957615,93.303649 
2267.394494,93.268352 
2268.831372,93.266325 
2270.268251,93.287273 
2271.705130,93.313084 
2273.142008,93.295157 
2274.578887,93.272192 
2276.015765,93.250864 
2277.452644,93.200307 
2278.889523,93.172822 
2280.326401,93.139814 
2281.763280,93.091440 
2283.200159,93.059113 
2284.637037,93.008240 
2286.073916,92.976566 
2287.510795,92.944436 
2288.947673,92.875705 
2290.384552,92.857075 
2291.821430,92.827825 
2293.258309,92.791554 
2294.695188,92.763854 
2296.132066,92.740859 
2297.568945,92.687226 
2299.005824,92.625631 
2300.442702,92.564836 
2301.879581,92.473961 
2303.316460,92.459028 
2304.753338,92.345415 
2306.190217,92.285241 
2307.627096,92.193413 
2309.063974,92.070543 
2310.500853,92.022742 
2311.937731,91.989806 
2313.374610,91.931160 
2314.811489,91.875798 
2316.248367,91.822804 
2317.685246,91.754893 
2319.122125,91.633025 
2320.559003,91.495570 
2321.995882,91.393712 
2323.432761,91.284691 
2324.869639,91.223006 
2326.306518,91.218814 
2327.743396,91.215409 
2329.180275,91.195206 
2330.617154,91.161974 
2332.054032,91.187556 
2333.490911,91.280650 
2334.927790,91.296792 
2336.364668,91.242386 
2337.801547,91.209564 
2339.238426,91.169232 
2340.675304,91.129669 
2342.112183,91.073450 
2343.549062,90.983928 
2344.985940,90.945165 
2346.422819,90.973624 
2347.859697,90.998675 
2349.296576,90.985609 
2350.733455,91.005938 
2352.170333,91.079577 
2353.607212,91.182893 
2355.044091,91.252322 
2356.480969,91.286419 
2357.917848,91.309710 
2359.354727,91.342104 
2360.791605,91.424309 
2362.228484,91.476515 
2363.665362,91.467683 
2365.102241,91.507547 
2366.539120,91.613352 
2367.975998,91.651747 
2369.412877,91.650597 
2370.849756,91.706984 
2372.286634,91.761307 
2373.723513,91.743602 
2375.160392,91.768646 
2376.597270,91.819327 
2378.034149,91.853249 
2379.471027,91.913543 
2380.907906,91.978728 
2382.344785,92.046247 
2383.781663,92.116544 
2385.218542,92.168405 
2386.655421,92.222055 
2388.092299,92.242864 
2389.529178,92.221681 
2390.966057,92.194344 
2392.402935,92.155390 
2393.839814,92.145255 
2395.276693,92.157173 
2396.713571,92.098013 
2398.150450,92.035945 
2399.587328,92.016121 
2401.024207,91.984317 
2402.461086,91.986685 
2403.897964,91.979430 
2405.334843,91.912871 
2406.771722,91.883620 
2408.208600,91.876791 
2409.645479,91.857975 
2411.082358,91.844418 
2412.519236,91.809935 
2413.956115,91.805906 
2415.392993,91.807635 
2416.829872,91.754058 
2418.266751,91.749858 
2419.703629,91.763455 
2421.140508,91.708000 
2422.577387,91.676619 
2424.014265,91.651750 
2425.451144,91.591723 
2426.888023,91.580677 
2428.324901,91.591370 
2429.761780,91.585043 
2431.198659,91.584654 
2432.635537,91.548682 
2434.072416,91.504513 
2435.509294,91.515550 
2436.946173,91.519310 
2438.383052,91.477354 
2439.819930,91.437077 
2441.256809,91.406261 
2442.693688,91.394026 
2444.130566,91.420288 
2445.567445,91.430746 
2447.004324,91.398829 
2448.441202,91.368881 
2449.878081,91.339588 
2451.314959,91.313378 
2452.751838,91.300403 
2454.188717,91.271276 
2455.625595,91.250713 
2457.062474,91.249015 
2458.499353,91.227983 
2459.936231,91.215810 
2461.373110,91.209428 
2462.809989,91.182682 
2464.246867,91.172798 
2465.683746,91.149709 
2467.120625,91.084767 
2468.557503,91.044369 
2469.994382,91.053406 
2471.431260,91.083367 
2472.868139,91.092537 
2474.305018,91.059068 
2475.741896,91.012306 
2477.178775,90.959738 
2478.615654,90.924104 
2480.052532,90.925422 
2481.489411,90.908801 
2482.926290,90.876087 
2484.363168,90.863308 
2485.800047,90.857035 
2487.236925,90.864214 
2488.673804,90.853539 
2490.110683,90.816360 
2491.547561,90.808710 
2492.984440,90.774330 
2494.421319,90.703122 
2495.858197,90.711800 
2497.295076,90.756094 
2498.731955,90.734311 
2500.168833,90.688137 
2501.605712,90.648007 
2503.042591,90.590348 
2504.479469,90.534980 
2505.916348,90.522395 
2507.353226,90.548021 
2508.790105,90.578177 
2510.226984,90.605257 
2511.663862,90.609669 
2513.100741,90.569879 
2514.537620,90.529504 
2515.974498,90.526800 
2517.411377,90.534424 
2518.848256,90.511394 
2520.285134,90.467861 
2521.722013,90.455628 
2523.158891,90.464286 
2524.595770,90.444005 
2526.032649,90.411973 
2527.469527,90.397842 
2528.906406,90.382918 
2530.343285,90.340955 
2531.780163,90.295958 
2533.217042,90.292886 
2534.653921,90.306153 
2536.090799,90.293811 
2537.527678,90.273897 
2538.964557,90.275008 
2540.401435,90.290392 
2541.838314,90.251651 
2543.275192,90.160028 
2544.712071,90.141727 
2546.148950,90.180703 
2547.585828,90.168508 
2549.022707,90.142345 
2550.459586,90.146258 
2551.896464,90.163398 
2553.333343,90.160608 
2554.770222,90.102692 
2556.207100,90.049647 
2557.643979,90.033049 
2559.080857,90.022928 
2560.517736,90.046973 
2561.954615,90.050109 
2563.391493,89.990295 
2564.828372,89.959717 
2566.265251,89.948669 
2567.702129,89.928669 
2569.139008,89.937822 
2570.575887,89.937879 
2572.012765,89.928537 
2573.449644,89.919840 
2574.886523,89.886980 
2576.323401,89.884995 
2577.760280,89.889099 
2579.197158,89.851763 
2580.634037,89.848470 
2582.070916,89.850886 
2583.507794,89.810297 
2584.944673,89.794867 
2586.381552,89.784285 
2587.818430,89.742292 
2589.255309,89.727547 
2590.692188,89.741589 
2592.129066,89.725692 
2593.565945,89.684781 
2595.002823,89.681215 
2596.439702,89.695144 
2597.876581,89.661859 
2599.313459,89.626149 
2600.750338,89.615334 
2602.187217,89.593517 
2603.624095,89.585655 
2605.060974,89.584724 
2606.497853,89.556582 
2607.934731,89.528464 
2609.371610,89.509046 
2610.808489,89.492694 
2612.245367,89.467437 
2613.682246,89.422122 
2615.119124,89.406004 
2616.556003,89.418871 
2617.992882,89.411181 
2619.429760,89.390289 
2620.866639,89.346674 
2622.303518,89.295993 
2623.740396,89.298787 
2625.177275,89.315072 
2626.614154,89.292403 
2628.051032,89.256829 
2629.487911,89.218317 
2630.924789,89.184943 
2632.361668,89.175718 
2633.798547,89.166914 
2635.235425,89.132506 
2636.672304,89.090063 
2638.109183,89.067696 
2639.546061,89.063484 
2640.982940,89.059585 
2642.419819,89.037081 
2643.856697,88.982521 
2645.293576,88.926562 
2646.730454,88.900323 
2648.167333,88.883646 
2649.604212,88.864843 
2651.041090,88.839035 
2652.477969,88.793236 
2653.914848,88.754264 
2655.351726,88.736965 
2656.788605,88.710395 
2658.225484,88.667627 
2659.662362,88.631773 
2661.099241,88.611697 
2662.536120,88.589583 
2663.972998,88.549889 
2665.409877,88.509257 
2666.846755,88.490992 
2668.283634,88.484229 
2669.720513,88.448252 
2671.157391,88.392094 
2672.594270,88.372179 
2674.031149,88.361456 
2675.468027,88.327143 
2676.904906,88.322806 
2678.341785,88.317093 
2679.778663,88.256708 
2681.215542,88.205628 
2682.652420,88.166347 
2684.089299,88.110047 
2685.526178,88.096305 
2686.963056,88.104047 
2688.399935,88.068218 
2689.836814,88.025009 
2691.273692,87.998420 
2692.710571,87.967574 
2694.147450,87.938557 
2695.584328,87.911308 
2697.021207,87.879134 
2698.458086,87.857419 
2699.894964,87.840800 
2701.331843,87.809127 
2702.768721,87.787174 
2704.205600,87.778388 
2705.642479,87.737075 
2707.079357,87.691587 
2708.516236,87.679206 
2709.953115,87.650531 
2711.389993,87.605717 
2712.826872,87.582849 
2714.263751,87.560960 
2715.700629,87.527302 
2717.137508,87.487968 
2718.574386,87.460421 
2720.011265,87.460525 
2721.448144,87.446056 
2722.885022,87.401234 
2724.321901,87.358239 
2725.758780,87.318212 
2727.195658,87.292195 
2728.632537,87.285238 
2730.069416,87.269843 
2731.506294,87.243215 
2732.943173,87.208550 
2734.380052,87.174150 
2735.816930,87.151995 
2737.253809,87.128088 
2738.690687,87.105828 
2740.127566,87.085296 
2741.564445,87.053078 
2743.001323,87.032102 
2744.438202,87.020414 
2745.875081,86.987244 
2747.311959,86.943508 
2748.748838,86.916541 
2750.185717,86.907617 
2751.622595,86.885903 
2753.059474,86.848182 
2754.496352,86.828235 
2755.933231,86.812410 
2757.370110,86.785648 
2758.806988,86.765183 
2760.243867,86.745450 
2761.680746,86.723828 
2763.117624,86.692225 
2764.554503,86.658772 
2765.991382,86.657605 
2767.428260,86.650850 
2768.865139,86.617047 
2770.302018,86.593060 
2771.738896,86.565339 
2773.175775,86.554211 
2774.612653,86.572432 
2776.049532,86.553710 
2777.486411,86.517729 
2778.923289,86.501343 
2780.360168,86.480401 
2781.797047,86.475422 
2783.233925,86.475712 
2784.670804,86.453800 
2786.107683,86.436430 
2787.544561,86.427661 
2788.981440,86.432915 
2790.418318,86.435193 
2791.855197,86.396869 
2793.292076,86.368371 
2794.728954,86.377359 
2796.165833,86.385573 
2797.602712,86.388937 
2799.039590,86.378165 
2800.476469,86.359617 
2801.913348,86.354828 
2803.350226,86.351588 
2804.787105,86.359932 
2806.223984,86.363493 
2807.660862,86.331191 
2809.097741,86.311496 
2810.534619,86.324046 
2811.971498,86.340691 
2813.408377,86.360678 
2814.845255,86.365405 
2816.282134,86.348520 
2817.719013,86.337828 
2819.155891,86.343377 
2820.592770,86.358675 
2822.029649,86.359966 
2823.466527,86.341824 
2824.903406,86.329861 
2826.340284,86.321953 
2827.777163,86.314638 
2829.214042,86.327562 
2830.650920,86.353624 
2832.087799,86.358585 
2833.524678,86.337738 
2834.961556,86.330504 
2836.398435,86.343063 
2837.835314,86.345357 
2839.272192,86.342754 
2840.709071,86.335303 
2842.145950,86.315516 
2843.582828,86.309326 
2845.019707,86.317645 
2846.456585,86.319017 
2847.893464,86.305698 
2849.330343,86.283266 
2850.767221,86.270143 
2852.204100,86.247935 
2853.640979,86.210951 
2855.077857,86.211808 
2856.514736,86.238533 
2857.951615,86.244957 
2859.388493,86.246780 
2860.825372,86.250568 
2862.262250,86.248153 
2863.699129,86.243932 
2865.136008,86.227065 
2866.572886,86.201444 
2868.009765,86.193267 
2869.446644,86.195978 
2870.883522,86.174419 
2872.320401,86.147861 
2873.757280,86.156455 
2875.194158,86.150182 
2876.631037,86.095868 
2878.067916,86.051556 
2879.504794,86.034838 
2880.941673,86.014682 
2882.378551,85.965708 
2883.815430,85.906320 
2885.252309,85.893973 
2886.689187,85.887619 
2888.126066,85.845031 
2889.562945,85.829040 
2890.999823,85.810679 
2892.436702,85.758614 
2893.873581,85.746878 
2895.310459,85.748644 
2896.747338,85.712491 
2898.184216,85.667398 
2899.621095,85.622409 
2901.057974,85.588619 
2902.494852,85.555502 
2903.931731,85.505502 
2905.368610,85.470162 
2906.805488,85.440222 
2908.242367,85.400749 
2909.679246,85.356503 
2911.116124,85.302779 
2912.553003,85.280304 
2913.989882,85.255724 
2915.426760,85.164874 
2916.863639,85.084604 
2918.300517,85.040661 
2919.737396,84.982095 
2921.174275,84.927005 
2922.611153,84.880241 
2924.048032,84.853112 
2925.484911,84.841918 
2926.921789,84.794396 
2928.358668,84.739011 
2929.795547,84.699551 
2931.232425,84.652328 
2932.669304,84.618450 
2934.106182,84.586545 
2935.543061,84.543564 
2936.979940,84.509992 
2938.416818,84.471742 
2939.853697,84.429874 
2941.290576,84.387740 
2942.727454,84.339919 
2944.164333,84.299421 
2945.601212,84.246362 
2947.038090,84.177369 
2948.474969,84.106707 
2949.911847,84.025380 
2951.348726,83.957381 
2952.785605,83.897559 
2954.222483,83.824626 
2955.659362,83.764262 
2957.096241,83.705594 
2958.533119,83.647687 
2959.969998,83.595948 
2961.406877,83.516810 
2962.843755,83.439117 
2964.280634,83.372513 
2965.717513,83.297483 
2967.154391,83.248332 
2968.591270,83.188855 
2970.028148,83.098454 
2971.465027,83.024797 
2972.901906,82.952059 
2974.338784,82.901396 
2975.775663,82.869718 
2977.212542,82.779987 
2978.649420,82.668951 
2980.086299,82.562864 
2981.523178,82.459901 
2982.960056,82.455295 
2984.396935,82.519512 
2985.833813,82.529542 
2987.270692,82.488489 
2988.707571,82.448395 
2990.144449,82.419286 
2991.581328,82.365276 
2993.018207,82.291052 
2994.455085,82.255896 
2995.891964,82.232279 
2997.328843,82.188892 
2998.765721,82.153263 
3000.202600,82.110575 
3001.639479,82.070626 
3003.076357,82.053242 
3004.513236,82.027143 
3005.950114,81.994454 
3007.386993,81.958655 
3008.823872,81.909619 
3010.260750,81.877070 
3011.697629,81.856479 
3013.134508,81.806755 
3014.571386,81.740198 
3016.008265,81.693705 
3017.445144,81.661365 
3018.882022,81.623422 
3020.318901,81.574521 
3021.755779,81.512362 
3023.192658,81.475558 
3024.629537,81.467300 
3026.066415,81.405804 
3027.503294,81.321337 
3028.940173,81.294042 
3030.377051,81.266284 
3031.813930,81.197523 
3033.250809,81.114978 
3034.687687,81.048940 
3036.124566,81.030241 
3037.561445,81.008881 
3038.998323,80.955801 
3040.435202,80.908497 
3041.872080,80.845789 
3043.308959,80.781080 
3044.745838,80.742670 
3046.182716,80.708583 
3047.619595,80.694820 
3049.056474,80.663825 
3050.493352,80.583859 
3051.930231,80.530744 
3053.367110,80.509629 
3054.803988,80.486268 
3056.240867,80.451032 
3057.677745,80.384336 
3059.114624,80.318969 
3060.551503,80.265909 
3061.988381,80.233022 
3063.425260,80.239350 
3064.862139,80.204327 
3066.299017,80.124990 
3067.735896,80.077421 
3069.172775,80.040368 
3070.609653,80.009884 
3072.046532,79.971806 
3073.483411,79.909749 
3074.920289,79.872502 
3076.357168,79.835324 
3077.794046,79.800904 
3079.230925,79.794426 
3080.667804,79.749348 
3082.104682,79.705547 
3083.541561,79.688526 
3084.978440,79.623541 
3086.415318,79.559642 
3087.852197,79.527118 
3089.289076,79.494221 
3090.725954,79.470999 
3092.162833,79.437481 
3093.599711,79.416587 
3095.036590,79.409860 
3096.473469,79.365520 
3097.910347,79.325775 
3099.347226,79.298842 
3100.784105,79.261158 
3102.220983,79.234125 
3103.657862,79.200014 
3105.094741,79.168352 
3106.531619,79.125918 
3107.968498,79.063191 
3109.405377,79.046984 
3110.842255,79.036861 
3112.279134,79.017333 
3113.716012,79.020040 
3115.152891,78.974169 
3116.589770,78.939469 
3118.026648,78.931026 
3119.463527,78.853477 
3120.900406,78.826653 
3122.337284,78.845588 
3123.774163,78.798640 
3125.211042,78.781136 
3126.647920,78.770489 
3128.084799,78.727370 
3129.521677,78.707015 
3130.958556,78.664294 
3132.395435,78.646493 
3133.832313,78.650604 
3135.269192,78.594463 
3136.706071,78.581825 
3138.142949,78.600520 
3139.579828,78.583608 
3141.016707,78.591812 
3142.453585,78.561559 
3143.890464,78.482724 
3145.327343,78.446221 
3146.764221,78.440855 
3148.201100,78.440297 
3149.637978,78.395503 
3151.074857,78.346306 
3152.511736,78.361560 
3153.948614,78.349323 
3155.385493,78.330896 
3156.822372,78.332689 
3158.259250,78.268310 
3159.696129,78.231117 
3161.133008,78.246169 
3162.569886,78.227764 
3164.006765,78.214781 
3165.443643,78.196801 
3166.880522,78.196130 
3168.317401,78.225791 
3169.754279,78.181746 
3171.191158,78.122253 
3172.628037,78.104819 
3174.064915,78.100740 
3175.501794,78.157679 
3176.938673,78.180873 
3178.375551,78.108811 
3179.812430,78.084791 
3181.249309,78.118164 
3182.686187,78.109318 
3184.123066,78.045444 
3185.559944,78.009734 
3186.996823,78.033181 
3188.433702,78.022015 
3189.870580,78.007547 
3191.307459,78.029099 
3192.744338,78.011478 
3194.181216,78.008771 
3195.618095,78.035679 
3197.054974,78.042330 
3198.491852,78.062910 
3199.928731,78.053820 
3201.365609,78.033918 
3202.802488,78.042289 
3204.239367,78.007860 
3205.676245,77.993584 
3207.113124,78.021092 
3208.550003,78.029404 
3209.986881,78.058095 
3211.423760,78.057887 
3212.860639,78.055874 
3214.297517,78.114244 
3215.734396,78.102807 
3217.171274,78.063363 
3218.608153,78.077401 
3220.045032,78.076133 
3221.481910,78.102448 
3222.918789,78.133491 
3224.355668,78.130842 
3225.792546,78.157352 
3227.229425,78.179065 
3228.666304,78.213384 
3230.103182,78.244787 
3231.540061,78.194036 
3232.976940,78.176990 
3234.413818,78.232987 
3235.850697,78.286083 
3237.287575,78.319370 
3238.724454,78.301248 
3240.161333,78.314934 
3241.598211,78.368146 
3243.035090,78.368165 
3244.471969,78.401588 
3245.908847,78.430918 
3247.345726,78.394094 
3248.782605,78.407903 
3250.219483,78.422125 
3251.656362,78.426346 
3253.093240,78.474983 
3254.530119,78.477950 
3255.966998,78.474927 
3257.403876,78.493946 
3258.840755,78.497998 
3260.277634,78.546163 
3261.714512,78.570979 
3263.151391,78.559196 
3264.588270,78.582027 
3266.025148,78.588278 
3267.462027,78.615346 
3268.898906,78.655207 
3270.335784,78.658482 
3271.772663,78.702682 
3273.209541,78.715546 
3274.646420,78.671872 
3276.083299,78.672251 
3277.520177,78.659220 
3278.957056,78.656399 
3280.393935,78.685918 
3281.830813,78.680920 
3283.267692,78.701937 
3284.704571,78.731690 
3286.141449,78.751794 
3287.578328,78.792819 
3289.015206,78.783332 
3290.452085,78.799753 
3291.888964,78.850590 
3293.325842,78.810051 
3294.762721,78.793636 
3296.199600,78.823172 
3297.636478,78.818824 
3299.073357,78.831988 
3300.510236,78.807035 
3301.947114,78.772790 
3303.383993,78.807250 
3304.820872,78.824308 
3306.257750,78.841218 
3307.694629,78.853948 
3309.131507,78.821714 
3310.568386,78.827748 
3312.005265,78.829985 
3313.442143,78.799711 
3314.879022,78.801335 
3316.315901,78.812502 
3317.752779,78.830700 
3319.189658,78.821546 
3320.626537,78.807954 
3322.063415,78.868604 
3323.500294,78.887438 
3324.937172,78.853506 
3326.374051,78.856417 
3327.810930,78.851408 
3329.247808,78.880298 
3330.684687,78.898491 
3332.121566,78.841008 
3333.558444,78.855569 
3334.995323,78.894729 
3336.432202,78.865137 
3337.869080,78.873279 
3339.305959,78.893067 
3340.742838,78.887680 
3342.179716,78.895533 
3343.616595,78.902390 
3345.053473,78.911434 
3346.490352,78.909461 
3347.927231,78.924784 
3349.364109,78.967451 
3350.800988,78.966876 
3352.237867,78.963913 
3353.674745,78.981283 
3355.111624,78.993648 
3356.548503,79.015033 
3357.985381,79.001192 
3359.422260,79.014164 
3360.859138,79.060534 
3362.296017,79.021769 
3363.732896,79.028910 
3365.169774,79.110893 
3366.606653,79.116444 
3368.043532,79.117711 
3369.480410,79.138230 
3370.917289,79.165272 
3372.354168,79.233594 
3373.791046,79.255942 
3375.227925,79.271290 
3376.664804,79.307917 
3378.101682,79.302654 
3379.538561,79.338049 
3380.975439,79.385099 
3382.412318,79.413122 
3383.849197,79.481842 
3385.286075,79.502078 
3386.722954,79.509668 
3388.159833,79.546138 
3389.596711,79.543881 
3391.033590,79.606565 
3392.470469,79.687198 
3393.907347,79.679151 
3395.344226,79.682476 
3396.781104,79.678346 
3398.217983,79.694171 
3399.654862,79.773912 
3401.091740,79.820186 
3402.528619,79.891077 
3403.965498,79.973886 
3405.402376,80.003741 
3406.839255,80.063444 
3408.276134,80.095494 
3409.713012,80.093064 
3411.149891,80.136137 
3412.586770,80.186172 
3414.023648,80.269725 
3415.460527,80.330317 
3416.897405,80.335101 
3418.334284,80.393022 
3419.771163,80.420728 
3421.208041,80.434663 
3422.644920,80.530222 
3424.081799,80.579174 
3425.518677,80.631580 
3426.955556,80.720170 
3428.392435,80.766420 
3429.829313,80.855619 
3431.266192,80.914283 
3432.703070,80.906396 
3434.139949,80.978613 
3435.576828,81.059170 
3437.013706,81.098788 
3438.450585,81.128977 
3439.887464,81.163704 
3441.324342,81.268600 
3442.761221,81.326706 
3444.198100,81.336546 
3445.634978,81.440751 
3447.071857,81.496668 
3448.508736,81.514984 
3449.945614,81.606158 
3451.382493,81.640029 
3452.819371,81.680828 
3454.256250,81.790483 
3455.693129,81.866076 
3457.130007,81.904106 
3458.566886,81.910218 
3460.003765,81.968166 
3461.440643,82.091990 
3462.877522,82.125857 
3464.314401,82.131846 
3465.751279,82.178840 
3467.188158,82.233754 
3468.625036,82.352020 
3470.061915,82.429014 
3471.498794,82.435245 
3472.935672,82.517640 
3474.372551,82.623344 
3475.809430,82.679838 
3477.246308,82.712435 
3478.683187,82.739057 
3480.120066,82.809542 
3481.556944,82.887564 
3482.993823,82.914866 
3484.430701,82.938219 
3485.867580,82.986481 
3487.304459,83.029708 
3488.741337,83.035011 
3490.178216,83.101026 
3491.615095,83.250721 
3493.051973,83.308328 
3494.488852,83.317323 
3495.925731,83.393922 
3497.362609,83.460894 
3498.799488,83.521062 
3500.236367,83.562045 
3501.673245,83.577015 
3503.110124,83.637589 
3504.547002,83.636735 
3505.983881,83.626685 
3507.420760,83.738057 
3508.857638,83.806169 
3510.294517,83.810044 
3511.731396,83.867616 
3513.168274,83.908922 
3514.605153,83.931196 
3516.042032,83.981905 
3517.478910,84.064130 
3518.915789,84.150072 
3520.352667,84.204168 
3521.789546,84.269536 
3523.226425,84.267320 
3524.663303,84.181425 
3526.100182,84.222781 
3527.537061,84.268519 
3528.973939,84.206963 
3530.410818,84.219742 
3531.847697,84.266681 
3533.284575,84.334107 
3534.721454,84.446318 
3536.158333,84.459507 
3537.595211,84.438767 
3539.032090,84.511273 
3540.468968,84.572855 
3541.905847,84.577086 
3543.342726,84.556096 
3544.779604,84.574449 
3546.216483,84.598352 
3547.653362,84.506362 
3549.090240,84.477026 
3550.527119,84.563940 
3551.963998,84.569078 
3553.400876,84.517444 
3554.837755,84.570229 
3556.274633,84.669200 
3557.711512,84.731712 
3559.148391,84.807268 
3560.585269,84.915839 
3562.022148,84.920147 
3563.459027,84.892524 
3564.895905,84.991486 
3566.332784,85.040565 
3567.769663,84.849112 
3569.206541,84.685181 
3570.643420,84.701297 
3572.080299,84.785418 
3573.517177,84.897795 
3574.954056,85.020856 
3576.390934,85.091763 
3577.827813,85.133305 
3579.264692,85.294606 
3580.701570,85.418924 
3582.138449,85.405073 
3583.575328,85.462027 
3585.012206,85.486880 
3586.449085,85.430787 
3587.885964,85.433190 
3589.322842,85.331359 
3590.759721,85.354371 
3592.196599,85.554469 
3593.633478,85.707241 
3595.070357,85.828565 
3596.507235,85.855316 
3597.944114,85.851042 
3599.380993,86.061493 
3600.817871,86.254703 
3602.254750,86.347760 
3603.691629,86.472649 
3605.128507,86.532452 
3606.565386,86.719053 
3608.002265,87.001485 
3609.439143,87.073219 
3610.876022,87.290903 
3612.312900,87.528957 
3613.749779,87.483362 
3615.186658,87.572551 
3616.623536,87.875817 
3618.060415,88.198468 
3619.497294,88.448659 
3620.934172,88.486334 
3622.371051,88.671724 
3623.807930,88.988473 
3625.244808,89.228165 
3626.681687,89.489580 
3628.118565,89.923055 
3629.555444,90.340377 
3630.992323,90.181090 
3632.429201,90.302764 
3633.866080,90.656193 
3635.302959,90.970490 
3636.739837,91.352623 
3638.176716,91.822464 
3639.613595,92.105743 
3641.050473,92.412023 
3642.487352,92.827002 
3643.924231,93.154976 
3645.361109,93.553304 
3646.797988,93.967775 
3648.234866,94.220466 
3649.671745,94.507608 
3651.108624,94.609374 
3652.545502,94.576186 
3653.982381,94.788482 
3655.419260,95.074432 
3656.856138,95.471360 
3658.293017,95.763184 
3659.729896,95.972424 
3661.166774,96.256440 
3662.603653,96.591586 
3664.040531,96.984583 
3665.477410,97.170863 
3666.914289,97.246022 
3668.351167,97.328931 
3669.788046,97.564062 
3671.224925,97.841230 
3672.661803,97.846392 
3674.098682,97.808089 
3675.535561,97.929576 
3676.972439,98.029064 
3678.409318,98.030347 
3679.846197,98.111657 
3681.283075,98.228373 
3682.719954,98.352809 
3684.156832,98.490172 
3685.593711,98.564727 
3687.030590,98.655352 
3688.467468,98.776630 
3689.904347,98.862838 
3691.341226,98.945076 
3692.778104,98.909599 
3694.214983,98.885869 
3695.651862,99.000917 
3697.088740,99.069194 
3698.525619,99.082838 
3699.962497,99.133882 
3701.399376,99.209335 
3702.836255,99.237699 
3704.273133,99.249937 
3705.710012,99.268768 
3707.146891,99.252779 
3708.583769,99.154746 
3710.020648,99.108167 
3711.457527,99.168771 
3712.894405,99.178482 
3714.331284,99.212442 
3715.768163,99.236160 
3717.205041,99.232942 
3718.641920,99.199236 
3720.078798,99.105857 
3721.515677,99.106280 
3722.952556,99.187658 
3724.389434,99.124171 
3725.826313,99.091000 
3727.263192,99.159773 
3728.700070,99.145003 
3730.136949,99.129735 
3731.573828,99.251533 
3733.010706,99.464168 
3734.447585,99.405848 
3735.884463,99.184224 
3737.321342,99.193090 
3738.758221,99.290048 
3740.195099,99.281435 
3741.631978,99.201941 
3743.068857,99.199777 
3744.505735,99.551922 
3745.942614,99.817551 
3747.379493,99.635229 
3748.816371,99.683328 
3750.253250,99.808073 
3751.690129,100.006950 
3753.127007,100.042141 
3754.563886,99.578715 
3756.000764,99.419103 
3757.437643,99.583646 
3758.874522,99.696122 
3760.311400,99.823418 
3761.748279,99.794205 
3763.185158,99.546140 
3764.622036,99.568168 
3766.058915,99.840566 
3767.495794,99.864238 
3768.932672,99.824256 
3770.369551,99.822274 
3771.806429,99.709449 
3773.243308,99.609375 
3774.680187,99.540693 
3776.117065,99.529232 
3777.553944,99.496894 
3778.990823,99.494631 
3780.427701,99.534574 
3781.864580,99.462099 
3783.301459,99.404722 
3784.738337,99.388382 
3786.175216,99.368135 
3787.612094,99.398490 
3789.048973,99.416140 
3790.485852,99.386491 
