3295.32	695.947
3294	710.263
3292.67	724.211
3291.34	700.263
3290.02	730.526
3288.69	754.263
3287.36	747
3286.03	758
3284.71	763.368
3283.38	780.421
3282.05	802.684
3280.72	803.211
3279.39	843.789
3278.06	856.105
3276.73	889.158
3275.4	915.526
3274.07	935.789
3272.74	977.947
3271.4	988.211
3270.07	1054.47
3268.74	1076.32
3267.41	1106.68
3266.07	1163.84
3264.74	1189.21
3263.41	1247.79
3262.07	1298.68
3260.74	1330.68
3259.4	1367.84
3258.07	1414.89
3256.73	1447.79
3255.4	1525.26
3254.06	1523.84
3252.72	1583
3251.39	1617.37
3250.05	1663.89
3248.71	1698.21
3247.37	1729.26
3246.03	1745
3244.7	1785.58
3243.36	1774.21
3242.02	1836.32
3240.68	1822.68
3239.34	1866.32
3238	1869.74
3236.66	1889.32
3235.31	1920.26
3233.97	1929.16
3232.63	1918.05
3231.29	1933.74
3229.95	1948.95
3228.6	1955
3227.26	1948.26
3225.92	1962.79
3224.57	1970.16
3223.23	2000.16
3221.88	2023
3220.54	2002.89
3219.19	2028.42
3217.85	2008.16
3216.5	2037.26
3215.16	2015.95
3213.81	2045.74
3212.46	2042.84
3211.11	2017.89
3209.77	2050.74
3208.42	2033.37
3207.07	2072.05
3205.72	2064.79
3204.37	2083
3203.02	2090.53
3201.67	2120
3200.32	2119
3198.97	2140
3197.62	2146
3196.27	2159.21
3194.92	2149.89
3193.57	2164
3192.21	2203.1
3190.86	2205.63
3189.51	2222.84
3188.15	2255.16
3186.8	2264.26
3185.45	2283.21
3184.09	2286.74
3182.74	2289.89
3181.38	2340.21
3180.03	2349
3178.67	2350.32
3177.31	2381.63
3175.96	2374.16
3174.6	2407.95
3173.24	2449.42
3171.89	2446.58
3170.53	2470
3169.17	2503.89
3167.81	2495.21
3166.45	2525.11
3165.09	2549.37
3163.73	2548
3162.37	2539.37
3161.01	2581.68
3159.65	2573.63
3158.29	2596.32
3156.93	2614.26
3155.57	2615.32
3154.21	2657.26
3152.84	2662.26
3151.48	2701.9
3150.12	2726.68
3148.75	2744.21
3147.39	2785.21
3146.03	2818.05
3144.66	2840.11
3143.3	2837.79
3141.93	2865.89
3140.56	2873.42
3139.2	2929.95
3137.83	2890.68
3136.47	2914.63
3135.1	2945.26
3133.73	2964.74
3132.36	2961.32
3131	2969.37
3129.63	3013.47
3128.26	3017.89
3126.89	3033.63
3125.52	3043.32
3124.15	3047.26
3122.78	3073.26
3121.41	3075.16
3120.04	3051.21
3118.67	3075.42
3117.29	3039.26
3115.92	3070.37
3114.55	3034.68
3113.18	3037.53
3111.8	3035.47
3110.43	3033.21
3109.06	3032.58
3107.68	3057.11
3106.31	3051.95
3104.93	3028.37
3103.56	3056.47
3102.18	3039.37
3100.81	3047.05
3099.43	3030.95
3098.05	3046.79
3096.68	3091.42
3095.3	3041.32
3093.92	3088.16
3092.54	3113.84
3091.17	3100.58
3089.79	3098
3088.41	3107.21
3087.03	3146.63
3085.65	3137.68
3084.27	3118.63
3082.89	3143.42
3081.51	3152.58
3080.12	3133.79
3078.74	3174.11
3077.36	3154.84
3075.98	3165.32
3074.6	3177.89
3073.21	3195.89
3071.83	3203.63
3070.45	3207.32
3069.06	3249.11
3067.68	3242.79
3066.29	3268.63
3064.91	3304.05
3063.52	3270.05
3062.14	3289.79
3060.75	3344.1
3059.36	3290.84
3057.98	3350.42
3056.59	3342.47
3055.2	3347.68
3053.81	3356.37
3052.42	3362.58
3051.04	3379.21
3049.65	3325.68
3048.26	3358.47
3046.87	3358.63
3045.48	3382.95
3044.09	3371.16
3042.7	3391.42
3041.3	3388.42
3039.91	3419.42
3038.52	3432.05
3037.13	3415.05
3035.74	3462.53
3034.34	3438.53
3032.95	3459.26
3031.56	3479.32
3030.16	3455.95
3028.77	3482.47
3027.37	3466
3025.98	3481.74
3024.58	3495.37
3023.19	3481.63
3021.79	3490.79
3020.39	3473.84
3019	3494.21
3017.6	3486.32
3016.2	3520.05
3014.8	3492.16
3013.4	3518.79
3012.01	3522.68
3010.61	3540.95
3009.21	3539.74
3007.81	3562
3006.41	3595.32
3005.01	3598.11
3003.6	3617.53
3002.2	3610.21
3000.8	3610.89
2999.4	3641
2998	3663.84
2996.6	3683.11
2995.19	3698.63
2993.79	3661.84
2992.38	3707.84
2990.98	3706.58
2989.58	3750.58
2988.17	3752.05
2986.77	3744.42
2985.36	3768.95
2983.95	3804.16
2982.55	3834.79
2981.14	3857.58
2979.73	3856.05
2978.33	3880
2976.92	3909.32
2975.51	3925.58
2974.1	3955.26
2972.69	3979.95
2971.28	3973.47
2969.87	3997.47
2968.46	3985.37
2967.05	4007.74
2965.64	4004.84
2964.23	3999.53
2962.82	4019.26
2961.41	4003.68
2960	4032.68
2958.58	4044.74
2957.17	4022.63
2955.76	4080.05
2954.34	4066.26
2952.93	4093.79
2951.52	4063.11
2950.1	4061.68
2948.69	4103.9
2947.27	4063.21
2945.86	4074.37
2944.44	4092.05
2943.02	4079.26
2941.61	4109.05
2940.19	4088.95
2938.77	4101.37
2937.35	4086.37
2935.94	4114.58
2934.52	4149.26
2933.1	4152.26
2931.68	4122.68
2930.26	4157.47
2928.84	4155.47
2927.42	4166.74
2926	4178
2924.58	4175.79
2923.15	4190.9
2921.73	4196.42
2920.31	4177.47
2918.89	4205.37
2917.46	4185.68
2916.04	4202.21
2914.62	4186.47
2913.19	4177.21
2911.77	4219.84
2910.34	4201.95
2908.92	4171.95
2907.49	4206.74
2906.07	4189.21
2904.64	4185
2903.21	4189.89
2901.79	4206.1
2900.36	4220.53
2898.93	4196.53
2897.5	4224.79
2896.07	4233.95
2894.65	4235.79
2893.22	4249.95
2891.79	4245.32
2890.36	4284.47
2888.93	4249.68
2887.5	4266.1
2886.06	4264.84
2884.63	4281.37
2883.2	4290.58
2881.77	4316.37
2880.34	4310.58
2878.9	4322.63
2877.47	4336.32
2876.04	4346.37
2874.6	4354
2873.17	4342.21
2871.73	4368.42
2870.3	4364.26
2868.86	4362.53
2867.43	4367.16
2865.99	4376.26
2864.55	4399.1
2863.12	4402.42
2861.68	4379.74
2860.24	4406.84
2858.8	4398.53
2857.37	4438.1
2855.93	4424.05
2854.49	4416.21
2853.05	4425.16
2851.61	4422.53
2850.17	4411.74
2848.73	4383.21
2847.29	4388.53
2845.84	4405.11
2844.4	4407.37
2842.96	4403.16
2841.52	4403.58
2840.08	4379.63
2838.63	4347.95
2837.19	4350.16
2835.74	4374.53
2834.3	4342.84
2832.86	4349.68
2831.41	4348
2829.97	4350.74
2828.52	4325
2827.07	4327.68
2825.63	4329.1
2824.18	4286.63
2822.73	4312.84
2821.29	4287.32
2819.84	4286.68
2818.39	4264.47
2816.94	4281.84
2815.49	4286.53
2814.04	4272
2812.59	4294.79
2811.14	4290.53
2809.69	4301.42
2808.24	4302.47
2806.79	4341.84
2805.34	4296.37
2803.89	4293.21
2802.43	4290.47
2800.98	4275.84
2799.53	4287.84
2798.07	4278.84
2796.62	4290.68
2795.16	4313.9
2793.71	4286.58
2792.25	4312.95
2790.8	4315.05
2789.34	4290.89
2787.89	4338.63
2786.43	4341.53
2784.97	4358.84
2783.52	4354.68
2782.06	4343.84
2780.6	4365.68
2779.14	4373.47
2777.68	4337.74
2776.23	4366.21
2774.77	4372.47
2773.31	4367.74
2771.85	4399.58
2770.39	4386.84
2768.92	4398
2767.46	4394.37
2766	4410.74
2764.54	4386.95
2763.08	4398.32
2761.61	4383.63
2760.15	4366.47
2758.69	4381.11
2757.22	4398.42
2755.76	4360.32
2754.29	4379.11
2752.83	4370.42
2751.36	4363.21
2749.9	4342.32
2748.43	4331.11
2746.96	4306.37
2745.5	4320.74
2744.03	4343.05
2742.56	4349.21
2741.09	4369
2739.63	4354.84
2738.16	4378.37
2736.69	4380.53
2735.22	4391.32
2733.75	4386.89
2732.28	4405.05
2730.81	4404.79
2729.34	4409
2727.86	4422.05
2726.39	4432.42
2724.92	4443.32
2723.45	4431.74
2721.98	4422.68
2720.5	4422.84
2719.03	4409.63
2717.55	4403.84
2716.08	4412.1
2714.6	4413.79
2713.13	4419.79
2711.65	4410.05
2710.18	4406
2708.7	4424.89
2707.23	4405.05
2705.75	4381.9
2704.27	4381
2702.79	4374.58
2701.31	4368
2699.84	4350.74
2698.36	4351.47
2696.88	4360.05
2695.4	4350.26
2693.92	4345.53
2692.44	4344.16
2690.96	4341.26
2689.48	4344.47
2687.99	4340.05
2686.51	4314.53
2685.03	4350.32
2683.55	4334.89
2682.06	4347.53
2680.58	4312.68
2679.1	4322.53
2677.61	4303.58
2676.13	4319.53
2674.64	4298.05
2673.16	4306.74
2671.67	4315.58
2670.19	4347.37
2668.7	4322.84
2667.21	4315.53
2665.73	4309.95
2664.24	4280.11
2662.75	4296.16
2661.26	4307.89
2659.77	4303.1
2658.28	4300.84
2656.79	4292.53
2655.3	4275.58
2653.81	4278.63
2652.32	4319.42
2650.83	4300.21
2649.34	4327.1
2647.85	4328.05
2646.36	4324.84
2644.86	4292.26
2643.37	4308.63
2641.88	4323
2640.38	4278.68
2638.89	4287.63
2637.4	4285.42
2635.9	4252.42
2634.41	4243.53
2632.91	4260.11
2631.41	4245.1
2629.92	4298.37
2628.42	4257.05
2626.92	4250.95
2625.43	4265.47
2623.93	4244.68
2622.43	4220.11
2620.93	4255.74
2619.43	4275.32
2617.93	4250.42
2616.43	4248.37
2614.93	4227.47
2613.43	4242.79
2611.93	4225.89
2610.43	4211
2608.93	4204.74
2607.43	4242.16
2605.93	4193.84
2604.42	4215.68
2602.92	4240.63
2601.42	4227.89
2599.91	4228.74
2598.41	4217.11
2596.9	4198.63
2595.4	4180.84
2593.89	4192.74
2592.39	4170.89
2590.88	4179.53
2589.37	4175.63
2587.87	4189.32
2586.36	4227.89
2584.85	4235.47
2583.34	4175.37
2581.83	4164.89
2580.33	4193.74
2578.82	4193.11
2577.31	4193.42
2575.8	4193.11
2574.29	4176.32
2572.78	4137.26
2571.26	4178.47
2569.75	4172.79
2568.24	4146.53
2566.73	4144.89
2565.22	4144.16
2563.7	4123.84
2562.19	4125.79
2560.68	4171.05
2559.16	4123.11
2557.65	4134.16
2556.13	4125.47
2554.62	4103.74
2553.1	4097.1
2551.58	4111.11
2550.07	4092.47
2548.55	4081.21
2547.03	4061.21
2545.52	4025.74
2544	4044.42
2542.48	4013.58
2540.96	3985.58
2539.44	3992.47
2537.92	4018.21
2536.4	3969.05
2534.88	3957.11
2533.36	3957.89
2531.84	3932.42
2530.32	3931.79
2528.8	3945.74
2527.27	3924.53
2525.75	3912.32
2524.23	3896.32
2522.7	3895.68
2521.18	3871.05
2519.66	3844.42
2518.13	3861.16
2516.61	3820.74
2515.08	3803.58
2513.56	3794
2512.03	3771.47
2510.5	3791.11
2508.98	3753.74
2507.45	3799.84
2505.92	3802.37
2504.39	3796.32
2502.86	3809.79
2501.34	3807.26
2499.81	3798.42
2498.28	3790.42
2496.75	3822.47
2495.22	3782.16
2493.69	3784.95
2492.15	3792.84
2490.62	3782
2489.09	3764.1
2487.56	3736.53
2486.03	3728.47
2484.49	3708.42
2482.96	3714.84
2481.43	3690.63
2479.89	3675.16
2478.36	3661.11
2476.82	3649.21
2475.29	3640.58
2473.75	3646.89
2472.21	3579.79
2470.68	3615.21
2469.14	3572.58
2467.6	3528.05
2466.06	3529.37
2464.53	3515.37
2462.99	3506.05
2461.45	3513.42
2459.91	3497.47
2458.37	3493.95
2456.83	3501
2455.29	3469.63
2453.75	3460.42
2452.21	3450.26
2450.67	3459.79
2449.12	3444.74
2447.58	3434.74
2446.04	3440.53
2444.49	3405.58
2442.95	3400.58
2441.41	3444.89
2439.86	3403.11
2438.32	3423.68
2436.77	3396.21
2435.23	3439.68
2433.68	3402.16
2432.13	3413.74
2430.59	3423.74
2429.04	3418
2427.49	3430.16
2425.95	3393.47
2424.4	3387.89
2422.85	3365.26
2421.3	3408.11
2419.75	3387.53
2418.2	3413.16
2416.65	3408.42
2415.1	3414.11
2413.55	3401.79
2412	3403.05
2410.45	3394
2408.89	3386.37
2407.34	3372.58
2405.79	3384.16
2404.23	3365.68
2402.68	3357.53
2401.13	3329.32
2399.57	3309.95
2398.02	3312.79
2396.46	3294.79
2394.91	3276.79
2393.35	3251.74
2391.79	3241.11
2390.24	3221.68
2388.68	3200.95
2387.12	3221.37
2385.56	3209.63
2384	3213.26
2382.45	3217.58
2380.89	3203.42
2379.33	3194.37
2377.77	3186.84
2376.21	3204.32
2374.65	3194
2373.08	3192.05
2371.52	3174.26
2369.96	3226.53
2368.4	3206.95
2366.84	3200.11
2365.27	3195.37
2363.71	3225.11
2362.14	3221.37
2360.58	3223.11
2359.02	3212.16
2357.45	3200.95
2355.88	3201.42
2354.32	3202.68
2352.75	3189
2351.19	3186.16
2349.62	3199.16
2348.05	3171.89
2346.48	3167.47
2344.91	3163.95
2343.35	3173.05
2341.78	3161.53
2340.21	3123.53
2338.64	3129.53
2337.07	3100.79
2335.5	3104.84
2333.93	3112.58
2332.35	3138.37
2330.78	3196.42
2329.21	3158.84
2327.64	3117.89
2326.06	3113.95
2324.49	3065.21
2322.92	3069.68
2321.34	3063.84
2319.77	3049.89
2318.19	3020.05
2316.62	3019.84
2315.04	3000.63
2313.47	2999.05
2311.89	3007.16
2310.31	2992.89
2308.73	3010.53
2307.16	2992.32
2305.58	2994.26
2304	2999.63
2302.42	3002.84
2300.84	2986.84
2299.26	3003.53
2297.68	3002.37
2296.1	2971.16
2294.52	2998.37
2292.94	2983.42
2291.36	2984.58
2289.77	2986.68
2288.19	2946
2286.61	2938.16
2285.03	2943.53
2283.44	2921.74
2281.86	2944.63
2280.27	2929.26
2278.69	2920.32
2277.1	2938.32
2275.52	2891.63
2273.93	2911.74
2272.34	2884.95
2270.76	2882.53
2269.17	2901.58
2267.58	2888
2265.99	2871.74
2264.41	2887.95
2262.82	2865.68
2261.23	2847
2259.64	2870.58
2258.05	2842.32
2256.46	2850.05
2254.87	2830
2253.27	2812.37
2251.68	2837.95
2250.09	2813.16
2248.5	2824.16
2246.9	2822.05
2245.31	2807.21
2243.72	2816.37
2242.12	2799.95
2240.53	2791.63
2238.93	2757.53
2237.34	2758.63
2235.74	2761.26
2234.15	2737.26
2232.55	2736.26
2230.95	2725.74
2229.36	2723.26
2227.76	2715.32
2226.16	2694
2224.56	2675.74
2222.96	2678.11
2221.36	2701.26
2219.76	2672.79
2218.16	2685.26
2216.56	2682
2214.96	2671.79
2213.36	2663.47
2211.76	2686.58
2210.16	2670.89
2208.55	2676.89
2206.95	2679.68
2205.35	2667.37
2203.74	2650.47
2202.14	2641.11
2200.53	2644.05
2198.93	2598.89
2197.32	2638.74
2195.72	2625.21
2194.11	2627.68
2192.51	2631.32
2190.9	2615.84
2189.29	2630.42
2187.68	2630.74
2186.08	2633.37
2184.47	2650.58
2182.86	2641.95
2181.25	2654.11
2179.64	2632.05
2178.03	2644.11
2176.42	2622.47
2174.81	2634.68
2173.2	2605.21
2171.58	2604.11
2169.97	2614.32
2168.36	2580.95
2166.74	2564.11
2165.13	2567.21
2163.52	2574.63
2161.9	2550.79
2160.29	2564.53
2158.67	2560.26
2157.06	2564.84
2155.44	2554.47
2153.83	2548.63
2152.21	2557.63
2150.59	2563.05
2148.98	2555.47
2147.36	2560.95
2145.74	2528.79
2144.12	2522.11
2142.5	2513.21
2140.88	2466.95
2139.26	2484.79
2137.64	2475.58
2136.02	2462.05
2134.4	2472.79
2132.78	2466.21
2131.16	2466.37
2129.53	2468.05
2127.91	2459.05
2126.29	2465.26
2124.66	2463.74
2123.04	2460.53
2121.41	2445.32
2119.79	2438.84
2118.17	2447.84
2116.54	2454.95
2114.91	2435.37
2113.29	2440.32
2111.66	2450.05
2110.03	2479.26
2108.41	2405
2106.78	2451.95
2105.15	2448.68
2103.52	2440.53
2101.89	2447.68
2100.26	2426.89
2098.63	2456.32
2097	2454.84
2095.37	2429.68
2093.74	2427.05
2092.11	2453.11
2090.47	2426
2088.84	2437.21
2087.21	2425
2085.57	2445.84
2083.94	2412.63
2082.31	2426.37
2080.67	2396.42
2079.04	2387.26
2077.4	2421.53
2075.77	2405.16
2074.13	2390
2072.49	2441.47
2070.86	2418.16
2069.22	2423.21
2067.58	2438.37
2065.94	2441.11
2064.3	2424.74
2062.66	2428.47
2061.02	2423.95
2059.38	2432.89
2057.74	2421.16
2056.1	2412.58
2054.46	2413.63
2052.82	2395
2051.18	2389.79
2049.54	2380.37
2047.89	2356.84
2046.25	2354
2044.61	2359.58
2042.96	2353.32
2041.32	2369.21
2039.67	2331.79
2038.03	2338.68
2036.38	2351.58
2034.74	2336.84
2033.09	2338.68
2031.44	2308.79
2029.8	2305.68
2028.15	2318.53
2026.5	2283.84
2024.85	2263.11
2023.2	2291.53
2021.55	2298.95
2019.9	2284.47
2018.25	2281.68
2016.6	2263.42
2014.95	2284.26
2013.3	2265.37
2011.65	2265.42
2010	2257.05
2008.34	2278.47
2006.69	2254.26
2005.04	2235.89
2003.38	2246.58
2001.73	2227.89
2000.07	2228.21
1998.42	2264.9
1996.76	2229.11
1995.11	2263.26
1993.45	2248.21
1991.79	2248.89
1990.14	2263.79
1988.48	2248.84
1986.82	2261.11
1985.16	2246.89
1983.5	2249.37
1981.84	2251.26
1980.18	2239.63
1978.52	2241.21
1976.86	2245
1975.2	2235.79
1973.54	2234.58
1971.88	2240.74
1970.22	2224.26
1968.55	2241.89
1966.89	2218.89
1965.23	2240.32
1963.56	2242.11
1961.9	2209.74
1960.24	2243.16
1958.57	2199.84
1956.9	2221.47
1955.24	2205.58
1953.57	2202.79
1951.91	2211.63
1950.24	2229.42
1948.57	2230.79
1946.9	2210.42
1945.23	2230
1943.57	2217.58
1941.9	2204.37
1940.23	2195.79
1938.56	2219.68
1936.89	2207.95
1935.21	2204.05
1933.54	2202.68
1931.87	2206.79
1930.2	2199.47
1928.53	2183.95
1926.85	2191.63
1925.18	2180.26
1923.51	2136.58
1921.83	2153.58
1920.16	2149.11
1918.48	2110.11
1916.81	2127.21
1915.13	2100.32
1913.45	2108.05
1911.78	2119.95
1910.1	2098.47
1908.42	2096.05
1906.74	2069.74
1905.07	2068.68
1903.39	2090.21
1901.71	2052.95
1900.03	2106.11
1898.35	2058
1896.67	2058.89
1894.99	2090.37
1893.31	2088.84
1891.62	2067.68
1889.94	2057.89
1888.26	2089.32
1886.57	2104.74
1884.89	2057.63
1883.21	2075.95
1881.52	2091.21
1879.84	2062.53
1878.15	2080.21
1876.47	2088.95
1874.78	2075.68
1873.1	2075.32
1871.41	2071.21
1869.72	2087.84
1868.03	2074.37
1866.35	2050.89
1864.66	2073.21
1862.97	2065.95
1861.28	2070.21
1859.59	2058.84
1857.9	2041.26
1856.21	2079.58
1854.52	2055.79
1852.83	2057.05
1851.13	2049.58
1849.44	2048.42
1847.75	2079.74
1846.06	2050.58
1844.36	2048.32
1842.67	2086.58
1840.97	2052.32
1839.28	2075.53
1837.58	2064.95
1835.89	2058.16
1834.19	2070.21
1832.49	2066.89
1830.8	2080.74
1829.1	2077.68
1827.4	2065.84
1825.7	2041.42
1824.01	2057.68
1822.31	2062.95
1820.61	2053.63
1818.91	2033.47
1817.21	2032.53
1815.51	2016.95
1813.8	2023.47
1812.1	2026
1810.4	2015.63
1808.7	1994
1807	2009.68
1805.29	1996.89
1803.59	2026.84
1801.88	2025.84
1800.18	2020.05
1798.47	2013.74
1796.77	2010.79
1795.06	1991.11
1793.36	1980.42
1791.65	2006.05
1789.94	2004.05
1788.24	2004.21
1786.53	1990.37
1784.82	2001.26
1783.11	1984.84
1781.4	2011.53
1779.69	2016.26
1777.98	2030.53
1776.27	2008.95
1774.56	2026.95
1772.85	2037.21
1771.14	2027.32
1769.42	2033.58
1767.71	2063.79
1766	2039.37
1764.29	2052
1762.57	2067.11
1760.86	2045.63
1759.14	2061.95
1757.43	2045.74
1755.71	2045.95
1754	2062.58
1752.28	2056.26
1750.56	2067.95
1748.84	2097.79
1747.13	2081.32
1745.41	2104
1743.69	2082.68
1741.97	2089.26
1740.25	2073.58
1738.53	2107
1736.81	2069.42
1735.09	2099.11
1733.37	2098.53
1731.65	2070
1729.93	2075
1728.2	2077.79
1726.48	2086.47
1724.76	2073.79
1723.03	2066.68
1721.31	2087.05
1719.58	2099.37
1717.86	2102.79
1716.13	2084.05
1714.41	2057.63
1712.68	2077.63
1710.95	2074.79
1709.23	2086.32
1707.5	2072.53
1705.77	2079.11
1704.04	2090.84
1702.31	2052.68
1700.58	2064.11
1698.85	2048.32
1697.12	2076.58
1695.39	2082.68
1693.66	2071.05
1691.93	2063.05
1690.2	2056.05
1688.47	2074.37
1686.73	2082.47
1685	2060.11
1683.27	2067.95
1681.53	2064.11
1679.8	2070.05
1678.06	2106.84
1676.33	2106.53
1674.59	2143.53
1672.86	2126.26
1671.12	2127.89
1669.38	2147.63
1667.65	2143
1665.91	2156.95
1664.17	2164.74
1662.43	2164.26
1660.69	2216.21
1658.95	2213.11
1657.21	2226.32
1655.47	2229.79
1653.73	2266.95
1651.99	2302.42
1650.25	2355.42
1648.5	2367.68
1646.76	2443
1645.02	2473.68
1643.27	2521.89
1641.53	2583.16
1639.79	2627.68
1638.04	2724.11
1636.3	2809.79
1634.55	2868.42
1632.8	2925.32
1631.06	2996.16
1629.31	3087.79
1627.56	3202.42
1625.81	3312.74
1624.07	3449.11
1622.32	3534.26
1620.57	3680.05
1618.82	3791.79
1617.07	3920.42
1615.32	4048.79
1613.57	4114.95
1611.82	4215.74
1610.06	4268.95
1608.31	4332.26
1606.56	4407.42
1604.81	4481.42
1603.05	4524.21
1601.3	4519.53
1599.54	4558.42
1597.79	4576.05
1596.03	4590.9
1594.28	4634.37
1592.52	4624.21
1590.76	4644.42
1589.01	4635.84
1587.25	4656.26
1585.49	4644.63
1583.73	4611.58
1581.97	4552.05
1580.22	4537.69
1578.46	4496.58
1576.7	4468.95
1574.94	4386.26
1573.17	4297.58
1571.41	4249.79
1569.65	4192.21
1567.89	4088.37
1566.13	4016.37
1564.36	3963.47
1562.6	3879.89
1560.84	3863.16
1559.07	3772.37
1557.31	3748.84
1555.54	3718.42
1553.77	3661.37
1552.01	3607.95
1550.24	3546.74
1548.47	3501.47
1546.71	3465.26
1544.94	3423.95
1543.17	3368.68
1541.4	3369.42
1539.63	3339.95
1537.86	3329.63
1536.09	3298.53
1534.32	3285.11
1532.55	3278.05
1530.78	3255.84
1529.01	3249.84
1527.23	3221.21
1525.46	3187.37
1523.69	3186
1521.92	3207.74
1520.14	3172.84
1518.37	3188.63
1516.59	3172.42
1514.82	3186.32
1513.04	3143.21
1511.26	3152.11
1509.49	3143.79
1507.71	3131.95
1505.93	3148.89
1504.15	3117.58
1502.38	3130.47
1500.6	3142.58
1498.82	3122.84
1497.04	3117.58
1495.26	3116.95
1493.48	3097.84
1491.69	3099.16
1489.91	3073.53
1488.13	3081.47
1486.35	3110.16
1484.57	3088.58
1482.78	3086.74
1481	3125.63
1479.21	3140.63
1477.43	3141.16
1475.64	3127.21
1473.86	3138.68
1472.07	3149.05
1470.29	3146.95
1468.5	3152.63
1466.71	3145.42
1464.92	3155
1463.14	3155.74
1461.35	3122.26
1459.56	3121.21
1457.77	3151.68
1455.98	3130.21
1454.19	3156.58
1452.4	3148.32
1450.61	3121.11
1448.81	3150.63
1447.02	3131.63
1445.23	3159.47
1443.44	3131.21
1441.64	3165.68
1439.85	3186.37
1438.05	3186.68
1436.26	3196.74
1434.46	3196.89
1432.67	3200.16
1430.87	3207.16
1429.07	3216.58
1427.28	3179.63
1425.48	3201.37
1423.68	3201.74
1421.88	3228.84
1420.08	3229.89
1418.28	3244.21
1416.49	3239.79
1414.68	3225.11
1412.88	3264.63
1411.08	3224.47
1409.28	3239.95
1407.48	3260.21
1405.68	3272.58
1403.87	3308.1
1402.07	3310.89
1400.27	3341.37
1398.46	3371.95
1396.66	3429.58
1394.85	3471.74
1393.05	3474
1391.24	3470.42
1389.43	3560.37
1387.63	3591.63
1385.82	3600.26
1384.01	3642.26
1382.2	3668.79
1380.4	3737.63
1378.59	3773.37
1376.78	3834.05
1374.97	3864.58
1373.16	3945.42
1371.34	4035.26
1369.53	4094.89
1367.72	4167.05
1365.91	4241.84
1364.1	4322.32
1362.28	4436.58
1360.47	4488.84
1358.66	4548.95
1356.84	4641.16
1355.03	4746.84
1353.21	4847.95
1351.39	4950.53
1349.58	5052.53
1347.76	5171.63
1345.94	5287.95
1344.13	5414.79
1342.31	5569
1340.49	5652.05
1338.67	5819.42
1336.85	5896.95
1335.03	6022.37
1333.21	6082.37
1331.39	6264.84
1329.57	6404.42
1327.75	6501.11
1325.92	6671.89
1324.1	6770.79
1322.28	6881.16
1320.45	6970.74
1318.63	7076.95
1316.81	7095.37
1314.98	7156.58
1313.16	7183.74
1311.33	7217.05
1309.5	7236.1
1307.68	7225.68
1305.85	7206.84
1304.02	7194.89
1302.19	7147.84
1300.37	7121.68
1298.54	7047.63
1296.71	6937.1
1294.88	6835
1293.05	6710.9
1291.22	6563.79
1289.38	6481.58
1287.55	6339.05
1285.72	6198.11
1283.89	6063.95
1282.05	5971.79
1280.22	5813.74
1278.39	5723.63
1276.55	5535.16
1274.72	5440.79
1272.88	5268.37
1271.05	5213.68
1269.21	5088.68
1267.37	5028.42
